locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,components.homeDifferentiation.comparison.flashcardsIncluded.typical,Often a separate purchase or static decks disconnected from your miss list,Often a separate purchase or static decks disconnected from your miss list,identical_to_english,other,7
es,components.homeDifferentiation.comparison.multiDisciplineCoverage.feature,Multi-pathway coverage,Multi-pathway coverage,identical_to_english,other,7
es,components.homeDifferentiation.comparison.multiDisciplineCoverage.nursenest,"Dedicated RPN/LVN, RN, NP, and allied tracks with scope-appropriate language","Dedicated RPN/LVN, RN, NP, and allied tracks with scope-appropriate language",identical_to_english,other,7
es,components.homeDifferentiation.comparison.multiDisciplineCoverage.typical,Single-exam focus or repurposed stems that blur PN vs RN judgement,Single-exam focus or repurposed stems that blur PN vs RN judgement,identical_to_english,other,7
es,components.homeDifferentiation.comparison.questionBankSize.feature,Question bank depth,Question bank depth,identical_to_english,other,7
es,components.homeDifferentiation.comparison.questionBankSize.nursenest,Large exam-style bank with pathway filters so PN items do not masquerade as RN review,Large exam-style bank with pathway filters so PN items do not masquerade as RN review,identical_to_english,other,7
es,components.homeDifferentiation.comparison.questionBankSize.typical,Smaller banks or generic pools that mix scopes and confuse delegation practice,Smaller banks or generic pools that mix scopes and confuse delegation practice,identical_to_english,other,7
es,components.homeDifferentiation.comparison.readinessAnalytics.feature,Performance analytics,Performance analytics,identical_to_english,other,7
es,components.homeDifferentiation.comparison.readinessAnalytics.nursenest,Domain and competency views that suggest what to queue next,Domain and competency views that suggest what to queue next,identical_to_english,other,7
es,components.homeDifferentiation.comparison.readinessAnalytics.typical,Score-only dashboards without a path back to the next session,Score-only dashboards without a path back to the next session,identical_to_english,other,7
es,components.homeDifferentiation.comparison.studyPlanGenerator.feature,Study rhythm,Study rhythm,identical_to_english,other,7
es,components.homeDifferentiation.comparison.studyPlanGenerator.nursenest,Weekly nudges anchored to weak areas and the exam window you set,Weekly nudges anchored to weak areas and the exam window you set,identical_to_english,other,7
es,components.homeDifferentiation.comparison.studyPlanGenerator.typical,One-size schedules that ignore whether pharmacology or prioritization is actually sliding,One-size schedules that ignore whether pharmacology or prioritization is actually sliding,identical_to_english,other,7
es,components.homeDifferentiation.defaultHeadline.allied,"Certification practice that stays in protocol edges, not trivia lists","Certification practice that stays in protocol edges, not trivia lists",identical_to_english,other,7
es,components.homeDifferentiation.defaultHeadline.certification,"Certification prep tied to reasoning checkpoints, not generic flashcards","Certification prep tied to reasoning checkpoints, not generic flashcards",identical_to_english,other,7
es,components.homeDifferentiation.defaultHeadline.general,What you get beyond a static PDF question bank,What you get beyond a static PDF question bank,identical_to_english,other,7
es,components.homeDifferentiation.defaultHeadline.np,NP prep that keeps case complexity high without losing the rationale loop,NP prep that keeps case complexity high without losing the rationale loop,identical_to_english,other,7
es,components.homeDifferentiation.defaultSubtitle,"NurseNest is built for the judgement calls licensing exams measure: unsafe options, delegation limits, and the pathophysiology behind a symptom—not marketing checklists.","NurseNest is built for the judgement calls licensing exams measure: unsafe options, delegation limits, and the pathophysiology behind a symptom—not marketing checklists.",identical_to_english,other,7
es,components.homeDifferentiation.grid.adaptiveDifficulty.description,Sessions react to what you just missed instead of feeding endless items you already nail—closer to how CAT-style exams probe weak domains.,Sessions react to what you just missed instead of feeding endless items you already nail—closer to how CAT-style exams probe weak domains.,identical_to_english,other,7
es,components.homeDifferentiation.grid.adaptiveDifficulty.title,Difficulty that tracks your miss patterns,Difficulty that tracks your miss patterns,identical_to_english,other,7
es,components.homeDifferentiation.grid.clinicalReasoning.description,Each stem explains why the correct choice is safest and why the distractors fail—so you rehearse the same elimination logic the boards reward.,Each stem explains why the correct choice is safest and why the distractors fail—so you rehearse the same elimination logic the boards reward.,identical_to_english,other,7
es,components.homeDifferentiation.grid.clinicalReasoning.title,Rationales that defend every option,Rationales that defend every option,identical_to_english,other,7
es,components.homeDifferentiation.grid.integratedStudy.description,"Jump from a flagged topic into a lesson, then back into a timed block without exporting CSVs or juggling three subscriptions.","Jump from a flagged topic into a lesson, then back into a timed block without exporting CSVs or juggling three subscriptions.",identical_to_english,other,7
es,components.homeDifferentiation.grid.integratedStudy.title,"Questions, lessons, mocks in one rail","Questions, lessons, mocks in one rail",identical_to_english,other,7
es,components.homeDifferentiation.grid.multiDiscipline.description,"PN, RN, NP, and allied banks use the right delegation language and risk framing for that registration—not recycled stem banks with a new label.","PN, RN, NP, and allied banks use the right delegation language and risk framing for that registration—not recycled stem banks with a new label.",identical_to_english,other,7
es,components.homeDifferentiation.grid.multiDiscipline.title,Pathways separated by scope,Pathways separated by scope,identical_to_english,other,7
es,components.homeDifferentiation.grid.readinessAnalytics.description,"See where accuracy wobbles by system or competency, then queue the next session against that bucket instead of guessing what to open tonight.","See where accuracy wobbles by system or competency, then queue the next session against that bucket instead of guessing what to open tonight.",identical_to_english,other,7
es,components.homeDifferentiation.grid.readinessAnalytics.title,Category signals you can act on,Category signals you can act on,identical_to_english,other,7
es,components.homeDifferentiation.grid.spacedRepetition.description,Cards resurface weak concepts on a schedule so pharmacology and labs stick without a separate deck app.,Cards resurface weak concepts on a schedule so pharmacology and labs stick without a separate deck app.,identical_to_english,other,7
es,components.homeDifferentiation.grid.spacedRepetition.title,Flashcards tied to what you actually miss,Flashcards tied to what you actually miss,identical_to_english,other,7
es,hero.featureStrip.activeRecall,Active Recall,Active Recall,identical_to_english,other,7
es,hero.featureStrip.clinicalDecision,Clinical Decision,Clinical Decision,identical_to_english,other,7
es,hero.featureStrip.examBlueprint,Exam Blueprint,Exam Blueprint,identical_to_english,other,7
es,hero.featureStrip.spacedRepetition,Spaced Repetition,Spaced Repetition,identical_to_english,other,7
es,hero.trustIndicator.alliedHealth,Allied Health,Allied Health,identical_to_english,other,7
es,hero.trustIndicator.builtFor,Built for,Built for,identical_to_english,other,7
es,hero.trustIndicator.certCandidates,Certification Candidates,Certification Candidates,identical_to_english,other,7
es,hero.trustIndicator.newGradNurses,New Grad Nurses,New Grad Nurses,identical_to_english,other,7
es,hero.trustIndicator.nursingStudents,Nursing Students,Nursing Students,identical_to_english,other,7
es,learner.entitlement.flashcardsShort,Unable to verify access right now. Refresh and try again.,,missing_in_overlay,other,7
es,learner.entitlement.verifyFailed,"We couldn’t finish checking your subscription (database or billing lookup failed). This is not the same as “no plan.” Refresh shortly, or sign in again if it keeps happening.",,missing_in_overlay,other,7
es,learner.entitlement.verifyFailedShort,Unable to verify access right now. Refresh and try again.,,missing_in_overlay,other,7
es,learner.error.app.description,Your account and access remain intact. Try again.,,missing_in_overlay,other,7
es,learner.error.app.retry,Retry,,missing_in_overlay,other,7
es,learner.error.app.title,Unable to load this section,,missing_in_overlay,other,7
es,learner.error.section.dashboard,Dashboard,,missing_in_overlay,other,7
es,learner.error.section.description,Your session is unchanged. Retry the page or return to the dashboard.,,missing_in_overlay,other,7
es,learner.error.section.title,This section hit a snag,,missing_in_overlay,other,7
es,learner.error.section.tryAgain,Try again,,missing_in_overlay,other,7
es,learner.examPractice.chooseMode,Choose how you want to run this session. Progress saves automatically; you can refresh and resume.,,missing_in_overlay,other,7
es,learner.examPractice.disclaimer,This is NurseNest practice. Timed pacing and layout are designed to feel serious and focused. We do not replicate any official exam vendor interface or guarantee identical behavior on test day.,,missing_in_overlay,other,7
es,learner.examPractice.emptySuffix,or contact support if this doesn’t match what you expect.,,missing_in_overlay,other,7
es,learner.examPractice.loadQuestionFailed,We couldn’t load this question (connection or temporary server issue). Refresh the page or try again shortly.,,missing_in_overlay,other,7
es,learner.examPractice.networkStart,Could not reach the server to start this session. Check your connection and retry.,,missing_in_overlay,other,7
es,learner.examPractice.preparing,Preparing your practice session…,,missing_in_overlay,other,7
es,learner.examPractice.recordAttemptFailed,We couldn’t record this attempt. Check your connection or try again shortly.,,missing_in_overlay,other,7
es,learner.examPractice.retry,Retry,,missing_in_overlay,other,7
es,learner.examPractice.sessionLoadFailed,We could not load the exam session. Check your connection and retry.,,missing_in_overlay,other,7
es,learner.examPractice.timed,Timed,,missing_in_overlay,other,7
es,learner.examPractice.timedButton,Timed ({{minutes}} min),,missing_in_overlay,other,7
es,learner.examPractice.timedModeHint,Timed mode shows a countdown and submits automatically when time expires (your answers so far are sent).,,missing_in_overlay,other,7
es,learner.examPractice.untimed,Untimed,,missing_in_overlay,other,7
es,learner.exams.page.afterSubscribe.li1,Full-length mocks with server-filtered item pools,,missing_in_overlay,other,7
es,learner.exams.page.afterSubscribe.li2,Score history for readiness tracking,,missing_in_overlay,other,7
es,learner.exams.page.afterSubscribe.li3,Resumable sessions with autosaved progress,,missing_in_overlay,other,7
es,learner.exams.page.afterSubscribe.title,After you subscribe,,missing_in_overlay,other,7
es,learner.exams.page.defaultExamBody,We could not attach a default exam profile to your account yet. You can still use the question bank while we finish loading exam metadata.,,missing_in_overlay,other,7
es,learner.exams.page.defaultExamTitle,Setting up your practice exam,,missing_in_overlay,other,7
es,learner.exams.page.historyLoadFailed,Exam history couldn’t load. The database was unreachable or the request failed. Your subscription status is unchanged; refresh or try again shortly.,,missing_in_overlay,other,7
es,learner.exams.page.latestAttempt,Latest attempt: {{score}}/{{total}} ({{pct}}%).,,missing_in_overlay,other,7
es,learner.exams.page.latestStrong,Strong practice band. Keep mixing timed sets.,,missing_in_overlay,other,7
es,learner.exams.page.latestWeak,Add timed blocks this week to lift accuracy.,,missing_in_overlay,other,7
es,learner.exams.page.noAttempts,No attempts yet. Start a session below when you are ready.,,missing_in_overlay,other,7
es,learner.exams.page.openQuestionBankArrow,Open question bank →,,missing_in_overlay,other,7
es,learner.exams.page.reportCardBody,Pair exam scores with question bank misses to plan your next study blocks.,,missing_in_overlay,other,7
es,learner.exams.page.reportCardTitle,Report card & analytics,,missing_in_overlay,other,7
es,learner.exams.page.subscriberIntro,"US NCLEX-RN and NCLEX-PN timed runs use your subscription pool. Answers stay hidden until you submit; you get a score at the end (no rationales between items, same pacing as test day).",,missing_in_overlay,other,7
es,learner.exams.page.subtitle.locked,Timed practice pulls from the same server-filtered pool as your question bank. Subscribe to start full sessions and save attempts to your history.,,missing_in_overlay,other,7
es,learner.exams.page.title,Practice exams,,missing_in_overlay,other,7
es,learner.exams.shell.backToDashboard,Back to dashboard,,missing_in_overlay,other,7
es,learner.exams.shell.signIn,Sign in,,missing_in_overlay,other,7
es,learner.exams.shell.signInToPractice,to access practice exams.,,missing_in_overlay,other,7
es,learner.examSession.empty.bankEmptyGlobal.body,"Timed practice needs items in the question bank. None are published yet. This is a data gap, not a paywall.",,missing_in_overlay,other,7
es,learner.examSession.empty.bankEmptyGlobal.title,No published questions for practice,,missing_in_overlay,other,7
es,learner.examSession.empty.default.body,"We couldn’t put any items in this practice set. Use the question bank with filters cleared, or contact support if it persists.",,missing_in_overlay,other,7
es,learner.examSession.empty.default.title,No questions for this session,,missing_in_overlay,other,7
es,learner.examSession.empty.entitlementExcludesAll.body,"Items exist in the bank but none match your profile country and tier. Update your profile or plan, or contact support.",,missing_in_overlay,other,7
es,learner.examSession.empty.entitlementExcludesAll.title,No questions in your subscription scope,,missing_in_overlay,other,7
es,learner.examSession.empty.indeterminate.body,The session started with no items for an uncommon reason. Try again from Practice exams or use the question bank. Contact support if this keeps happening.,,missing_in_overlay,other,7
es,learner.examSession.empty.indeterminate.title,Practice pool is empty,,missing_in_overlay,other,7
es,learner.examSession.start.cannotStart,You can’t start this practice session with the current account or plan.,,missing_in_overlay,other,7
es,learner.examSession.start.examNotInPlan,This exam isn’t included in your current plan or region.,,missing_in_overlay,other,7
es,learner.examSession.start.examUnavailable,That exam is no longer available. Go back to Practice exams and pick another.,,missing_in_overlay,other,7
es,learner.examSession.start.generic,Could not start the practice session.,,missing_in_overlay,other,7
es,learner.examSession.start.serviceUnavailable,We couldn’t start the session (temporary database or service issue). Try again shortly.,,missing_in_overlay,other,7
es,learner.examSession.start.signInAgain,Sign in again to start a practice exam.,,missing_in_overlay,other,7
es,learner.examSession.start.startFailed503,Starting the session failed. Refresh and try again shortly.,,missing_in_overlay,other,7
es,learner.examSession.start.subscriptionRequired,An active subscription is required to start practice exams.,,missing_in_overlay,other,7
es,learner.flashcards.hub.allTags,All tags,,missing_in_overlay,other,7
es,learner.flashcards.hub.bestStreak,Best streak,,missing_in_overlay,other,7
es,learner.flashcards.hub.bottomExamLessons,Exam lessons,,missing_in_overlay,other,7
es,learner.flashcards.hub.bottomQuestionBank,Question bank,,missing_in_overlay,other,7
es,learner.flashcards.hub.cardsCount,{{n}} cards,,missing_in_overlay,other,7
es,learner.flashcards.hub.dayStreak,Day streak,,missing_in_overlay,other,7
es,learner.flashcards.hub.deckMetaPathway,pathway,,missing_in_overlay,other,7
es,learner.flashcards.hub.dueToday,Due (today),,missing_in_overlay,other,7
es,learner.flashcards.hub.emptyLink,question bank,,missing_in_overlay,other,7
es,learner.flashcards.hub.emptyPrefix,No decks match these filters. Try clearing filters or explore the,,missing_in_overlay,other,7
es,learner.flashcards.hub.examFamilyAll,All,,missing_in_overlay,other,7
es,learner.flashcards.hub.filterExamFamily,Exam family,,missing_in_overlay,other,7
es,learner.flashcards.hub.filterPathway,Pathway,,missing_in_overlay,other,7
es,learner.flashcards.hub.learning,Learning,,missing_in_overlay,other,7
es,learner.flashcards.hub.loadDecksFailed,Failed to load decks,,missing_in_overlay,other,7
es,learner.flashcards.hub.loadingDecks,Loading decks…,,missing_in_overlay,other,7
es,learner.flashcards.hub.next,Next,,missing_in_overlay,other,7
es,learner.flashcards.hub.overdue,Overdue,,missing_in_overlay,other,7
es,learner.flashcards.hub.pageOf,Page {{page}} / {{total}},,missing_in_overlay,other,7
es,learner.flashcards.hub.paginationAria,Deck pagination,,missing_in_overlay,other,7
es,learner.flashcards.hub.pathwayAll,All pathways,,missing_in_overlay,other,7
es,learner.flashcards.hub.previous,Previous,,missing_in_overlay,other,7
es,learner.flashcards.hub.publicSeoCta,Public topic pages (SEO),,missing_in_overlay,other,7
es,learner.flashcards.hub.reviews,Reviews,,missing_in_overlay,other,7
es,learner.flashcards.hub.search,Search,,missing_in_overlay,other,7
es,learner.flashcards.hub.searchDecksLabel,Search decks,,missing_in_overlay,other,7
es,learner.flashcards.hub.searchPlaceholder,Title or description (2+ characters),,missing_in_overlay,other,7
es,learner.flashcards.hub.study,Study,,missing_in_overlay,other,7
es,learner.flashcards.hub.studyShuffled,Study shuffled,,missing_in_overlay,other,7
es,learner.flashcards.hub.subscribeUnlock,Subscribe to unlock,,missing_in_overlay,other,7
es,learner.flashcards.hub.subscriptionRequired,Subscription required,,missing_in_overlay,other,7
es,learner.flashcards.hub.subtitle,"Pathway-scoped decks with spaced repetition. Filter by pathway, exam family, or topic tag. Subscribers get full decks, shuffle, and weak-area study from your question stats.",,missing_in_overlay,other,7
es,learner.flashcards.hub.tagsPrefix,Tags:,,missing_in_overlay,other,7
es,learner.flashcards.hub.title,Flashcards,,missing_in_overlay,other,7
es,learner.flashcards.hub.topicTag,Topic tag,,missing_in_overlay,other,7
es,learner.flashcards.hub.weakAreasCta,Study weak areas,,missing_in_overlay,other,7
es,learner.flashcards.page.subtitle.locked,"Subscriber plans unlock full flashcard study, weak-area queues, and progress tracking.",,missing_in_overlay,other,7
es,learner.flashcards.page.title,Flashcards,,missing_in_overlay,other,7
es,learner.loading.app,Loading your dashboard…,,missing_in_overlay,other,7
es,learner.loading.flashcards,Loading flashcards…,,missing_in_overlay,other,7
es,learner.loading.questionBank,Loading question bank…,,missing_in_overlay,other,7
es,learner.loading.section,Loading…,,missing_in_overlay,other,7
es,learner.practiceTests.subtitle.locked,"Build timed or untimed tests from your question pool, save progress, and review scores with topic breakdowns, included with an active plan.",,missing_in_overlay,other,7
es,learner.practiceTests.subtitle.subscriber,"Configure length, topics, difficulty, and selection mode. Run timed or untimed sessions, auto-save as you go, resume incomplete tests, and review scores with per-topic breakdowns and weak-area links.",,missing_in_overlay,other,7
es,learner.practiceTests.title,Practice tests,,missing_in_overlay,other,7
es,learner.qbank.api.accessVerifyFailed,"We couldn’t verify your access (subscription check failed). Refresh shortly. This is usually temporary, not a paywall block.",,missing_in_overlay,other,7
es,learner.qbank.api.genericLoadFailure,Could not load questions. Check your connection and retry.,,missing_in_overlay,other,7
es,learner.qbank.api.noActiveSubscription,No active subscription on this account. Choose a plan to use the full question bank.,,missing_in_overlay,other,7
es,learner.qbank.api.previewsExhausted,Complimentary previews are used up. Subscribe for full bank access and rationales.,,missing_in_overlay,other,7
es,learner.qbank.api.signInAgain,You need to sign in again to load the question bank.,,missing_in_overlay,other,7
es,learner.qbank.api.subscriberListBlocked,This account can’t open the subscriber question list with the current plan or session.,,missing_in_overlay,other,7
es,learner.qbank.api.tempUnavailable,The question bank is temporarily unavailable (database or service issue). Try again in a moment.,,missing_in_overlay,other,7
es,learner.qbank.discovery.accessVerifyFailed,Couldn’t verify access for topic filters. Refresh shortly.,,missing_in_overlay,other,7
es,learner.qbank.discovery.generic,Topic menu couldn’t load; try refreshing.,,missing_in_overlay,other,7
es,learner.qbank.discovery.notAvailable,Topic discovery isn’t available for this account or plan.,,missing_in_overlay,other,7
es,learner.qbank.discovery.serverIssue,Topic list couldn’t load (temporary server or database issue).,,missing_in_overlay,other,7
es,learner.qbank.discovery.signIn,Sign in to load topic filters for your bank.,,missing_in_overlay,other,7
es,learner.qbank.discovery.subscriptionRequired,Topic menu needs an active subscription; you can still use previews elsewhere.,,missing_in_overlay,other,7
es,learner.qbank.efficiency.finalPrep,Final prep mix,,missing_in_overlay,other,7
es,learner.qbank.efficiency.highYield,High-yield / harder items,,missing_in_overlay,other,7
es,learner.qbank.efficiency.off,Off,,missing_in_overlay,other,7
es,learner.qbank.efficiency.rapid,Rapid (short batch),,missing_in_overlay,other,7
es,learner.qbank.efficiency.weak,Weak areas (ledger),,missing_in_overlay,other,7
es,learner.qbank.empty.bankEmptyGlobal.body,"There are no published items in the question bank yet. This is a content gap, not your subscription. Contact support if you expected data here.",,missing_in_overlay,other,7
es,learner.qbank.empty.bankEmptyGlobal.title,No published questions yet,,missing_in_overlay,other,7
es,learner.qbank.empty.default.body,"Try another topic, clear filters, or refresh. If you recently subscribed, wait a moment and retry.",,missing_in_overlay,other,7
es,learner.qbank.empty.default.title,No questions in this view,,missing_in_overlay,other,7
es,learner.qbank.empty.entitlementExcludesAll.body,"Published questions exist, but none match your account country and tier. Check your profile country and plan, or contact support.",,missing_in_overlay,other,7
es,learner.qbank.empty.entitlementExcludesAll.title,No questions match your profile,,missing_in_overlay,other,7
es,learner.qbank.empty.indeterminate.body,"The list is empty for an uncommon reason. Try clearing filters, then refresh. If it persists, contact support with the time you tried.",,missing_in_overlay,other,7
es,learner.qbank.empty.indeterminate.title,No questions in this view,,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayNotOnPlan.body,"That pathway isn’t included in your subscription, so it wasn’t applied as a filter. Clear the pathway filter or upgrade. If the list is still empty, the cause below still applies.",,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayNotOnPlan.title,Pathway not on your plan,,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayPoolEmpty.body,"Your subscription has items, but none are tagged for this exam pathway. Try “All topics” without a pathway filter, or pick another pathway.",,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayPoolEmpty.title,Nothing for this pathway in your pool,,missing_in_overlay,other,7
es,learner.qbank.empty.topicNoMatch.body,The topic filter matches the database label exactly. Choose another topic from the menu or “All topics”.,,missing_in_overlay,other,7
es,learner.qbank.empty.topicNoMatch.title,No questions for this topic label,,missing_in_overlay,other,7
es,learner.qbank.empty.unknownPathway.body,"“{{pathwayId}}” isn’t a recognized pathway ID, so the bank wasn’t scoped to it. Remove the pathway filter or pick a pathway from your hub.",,missing_in_overlay,other,7
es,learner.qbank.empty.unknownPathway.title,Unknown pathway filter,,missing_in_overlay,other,7
es,learner.qbank.genericError,Something went wrong.,,missing_in_overlay,other,7
es,learner.qbank.gradeFailed,Could not grade this item.,,missing_in_overlay,other,7
es,learner.qbank.loading,Loading your question bank…,,missing_in_overlay,other,7
es,learner.qbank.networkError,Network error loading questions.,,missing_in_overlay,other,7
es,learner.qbank.notice.topicMenuTruncated,Showing the {{cap}} most common topics in your bank ({{omitted}} more questions in topics not listed). Choose “All topics” in topic drill to browse discovery buckets.,,missing_in_overlay,other,7
es,learner.qbank.notice.topicRelaxed,No exact matches for topic “{{topic}}”. Showing questions for your pathway instead. Use the topic menu to narrow further.,,missing_in_overlay,other,7
es,learner.qbank.notice.weakLowConfidence,Weak-area topic mapping is low-confidence right now. Continue grading items and we will tighten topic alignment.,,missing_in_overlay,other,7
es,learner.qbank.notice.weakUnavailable,Weak-area mode needs a few graded items first. We are showing a mixed pool until your topic ledger populates.,,missing_in_overlay,other,7
es,learner.qbank.pickTopic.body,Choose a topic from the menu below to start a topic-based quiz (recent items first).,,missing_in_overlay,other,7
es,learner.qbank.pickTopic.title,Pick a topic,,missing_in_overlay,other,7
es,learner.qbank.preset.pathwayMixed,"Pathway mixed exam (random, exam-aligned)",,missing_in_overlay,other,7
es,learner.qbank.preset.randomBank,Random (full tier pool),,missing_in_overlay,other,7
es,learner.qbank.preset.topicDrill,Topic drill (recent),,missing_in_overlay,other,7
es,learner.qbank.retry,Retry,,missing_in_overlay,other,7
es,learner.qbank.ui.batchProgressNote,Progress for this batch is saved in your browser so you can refresh and continue. Random and mixed modes exclude questions you have already seen this session when you load more. Scoring runs on the server. Answers are not graded in the page alone.,,missing_in_overlay,other,7
es,learner.qbank.ui.checkAnswer,Check answer,,missing_in_overlay,other,7
es,learner.qbank.ui.checking,Checking…,,missing_in_overlay,other,7
es,learner.qbank.ui.continuePriority,Continue priority review,,missing_in_overlay,other,7
es,learner.qbank.ui.correct,Correct,,missing_in_overlay,other,7
es,learner.qbank.ui.efficiencyMode,Efficiency mode,,missing_in_overlay,other,7
es,learner.qbank.ui.examShellHint,"Exam-style session: explanations stay hidden until you choose, like closed-book pacing (practice only).",,missing_in_overlay,other,7
es,learner.qbank.ui.incorrect,Incorrect,,missing_in_overlay,other,7
es,learner.qbank.ui.learningHigh,Strong match from this item’s metadata. Next steps should stay on the same topic track.,,missing_in_overlay,other,7
es,learner.qbank.ui.learningLow,Approximate routing only. Open the question bank and tune filters if results look off-target.,,missing_in_overlay,other,7
es,learner.qbank.ui.learningMedium,"Routed from the question topic; if the bank feels broad, narrow with filters or your priority review queue.",,missing_in_overlay,other,7
es,learner.qbank.ui.loadMore,Load more (no repeats),,missing_in_overlay,other,7
es,learner.qbank.ui.nextQuestion,Next question,,missing_in_overlay,other,7
es,learner.qbank.ui.pathwayAll,All pathways (tier + country),,missing_in_overlay,other,7
es,learner.qbank.ui.pathwayFilter,Pathway / exam mix,,missing_in_overlay,other,7
es,learner.qbank.ui.previous,Previous,,missing_in_overlay,other,7
es,learner.qbank.ui.questionOf,Question {{n}} of {{total}},,missing_in_overlay,other,7
es,learner.qbank.ui.relatedLesson,Related lesson,,missing_in_overlay,other,7
es,learner.qbank.ui.reviewFlashcards,Review flashcards,,missing_in_overlay,other,7
es,learner.qbank.ui.selectTopic,Select topic…,,missing_in_overlay,other,7
es,learner.qbank.ui.sessionLine,Session: {{correct}}/{{total}} correct,,missing_in_overlay,other,7
es,learner.qbank.ui.sessionLineIdle,Answer and check to track this session,,missing_in_overlay,other,7
es,learner.qbank.ui.showExplanation,Show explanation,,missing_in_overlay,other,7
es,learner.qbank.ui.skipForNow,Skip for now,,missing_in_overlay,other,7
es,learner.qbank.ui.sortRandom,Random,,missing_in_overlay,other,7
es,learner.qbank.ui.sortRecent,Recent,,missing_in_overlay,other,7
es,learner.qbank.ui.studyMode,Study mode,,missing_in_overlay,other,7
es,learner.qbank.ui.topicCodeLine,Topic code: {{code}} · routing confidence {{confidence}},,missing_in_overlay,other,7
es,learner.qbank.ui.topicDrill,Topic (topic drill),,missing_in_overlay,other,7
es,learner.qbank.ui.topicDrillSameCode,Topic drill (same code),,missing_in_overlay,other,7
es,learner.questions.howTo.examStyleLink,Exam-style question bank,,missing_in_overlay,other,7
es,learner.questions.howTo.footer,Premium items and rationales are for individual subscriber use. Copying is limited on-screen; use My notes for text you can print or export.,,missing_in_overlay,other,7
es,learner.questions.howTo.li1,"Select answers, then use Check answer for instant feedback.",,missing_in_overlay,other,7
es,learner.questions.howTo.li2,"Pair with Practice exams when you want timed, full-set rehearsal.",,missing_in_overlay,other,7
es,learner.questions.howTo.li3a,"For a more exam-like bank session (explanations hidden until you opt in), add",,missing_in_overlay,other,7
es,learner.questions.howTo.li3b,"to this page URL, or use",,missing_in_overlay,other,7
es,learner.questions.howTo.title,How to use this bank,,missing_in_overlay,other,7
es,learner.questions.subtitle.locked,"Practice with rationales after each item, topic filters, and session-friendly review, included with an active plan.",,missing_in_overlay,other,7
es,learner.questions.subtitle.subscriber,"Answer MCQ and SATA items, check your work against the official key, and read rationales. Use the topic filter to drill weak areas. Progress for this session is saved in your browser.",,missing_in_overlay,other,7
es,learner.questions.title,Question bank,,missing_in_overlay,other,7
es,learner.studyPlan.kicker,Exam-first prep,,missing_in_overlay,other,7
es,learner.studyPlan.subtitle.locked,"Your exam date, cadence, and practice signals drive weekly targets and Study Next recommendations when you have an active plan.",,missing_in_overlay,other,7
es,learner.studyPlan.subtitle.subscriber,"Your exam date, cadence, and practice signals drive weekly targets and checkpoints. Optional AI weekly structure still lives below. Enable with `AI_STUDY_PLAN_ENABLED=true` when configured. Not medical advice.",,missing_in_overlay,other,7
es,learner.studyPlan.title,Study plan,,missing_in_overlay,other,7
es,pages.examLessons.appLessonsLead,Looking for the app lesson list (subscriber)?,,missing_in_overlay,other,7
es,pages.examLessons.appLessonsLink,Go to app lessons,,missing_in_overlay,other,7
es,pages.examLessons.ctaBlog,Read the blog,,missing_in_overlay,other,7
es,pages.examLessons.ctaPricing,View plans & pricing,,missing_in_overlay,other,7
es,pages.examLessons.ctaTools,Free clinical tools,,missing_in_overlay,other,7
es,pages.examLessons.h1,Lessons by exam pathway,,missing_in_overlay,other,7
es,pages.examLessons.intro,"Every hub below is scoped to one country, license track, and exam. No mixed terminology, no cross-leak between NP specialties when you set your learner pathway. Start with a preview, then unlock the full lesson with a matching plan.",,missing_in_overlay,other,7
es,pages.examLessons.metaDescription,"Browse nursing lessons by country, role, and exam track (REx-PN, NCLEX-RN, NCLEX-PN, NP specialties, and more). Previews are free; full depth unlocks with the matching subscription.",,missing_in_overlay,other,7
es,pages.examLessons.metaTitle,Exam-scoped clinical lessons | NurseNest,,missing_in_overlay,other,7
es,pages.examLessons.openHub,Open lesson hub →,,missing_in_overlay,other,7
es,pages.examLessons.pathwayBadge,{{region}} · {{shortName}},,missing_in_overlay,other,7
es,pages.forInstitutions.audience1,Nursing schools and college programs,Nursing schools and college programs,identical_to_english,other,7
es,pages.forInstitutions.audience2,Hospital and health-system education departments,Hospital and health-system education departments,identical_to_english,other,7
es,pages.forInstitutions.audience3,Program directors and faculty evaluating digital exam-prep for cohorts,Program directors and faculty evaluating digital exam-prep for cohorts,identical_to_english,other,7
es,pages.forInstitutions.ctaContact,Contact us about institutional access,Contact us about institutional access,identical_to_english,other,7
es,pages.forInstitutions.ctaPricing,View individual pricing,View individual pricing,identical_to_english,other,7
es,pages.forInstitutions.description,"Volume licensing and cohort access for nursing schools, programs, and healthcare education teams using NurseNest Core.","Volume licensing and cohort access for nursing schools, programs, and healthcare education teams using NurseNest Core.",identical_to_english,other,7
es,pages.forInstitutions.eyebrow,Institutional,,missing_in_overlay,other,7
es,pages.forInstitutions.h1,Institutional pricing for programs and schools,Institutional pricing for programs and schools,identical_to_english,other,7
