locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
ar,home.faq.a6b,"Learn Mode uses spaced retry to help you master every card. Cards you miss are automatically re-queued until you get them right. Test Mode is a timed assessment where you go through the entire deck once, with a detailed report card at the end showing your accuracy, time spent, and which cards you need to review. Both modes include keyboard shortcuts for faster studying. You can also create your own decks and import cards via CSV to quickly build study sets from your lecture notes.",,missing_in_overlay,home,3
ar,home.faq.a7,Yes. All subscriptions can be cancelled at any time through your profile page. You retain access to premium features until the end of your current billing period. There are no cancellation fees or long-term commitments.,,missing_in_overlay,home,3
ar,home.faq.a8,"Yes. NurseNest includes question formats designed to mirror the cognitive patterns tested on Next Generation nursing licensure examinations, including case studies with multiple response points, drag-and-drop prioritization, highlight-the-evidence items, and clinical judgment scenarios that require you to recognize cues, analyze information, and evaluate outcomes. These formats are integrated throughout the question bank and clinical simulations.",,missing_in_overlay,home,3
ar,home.faq.a9prefix,NurseNest offers over,,missing_in_overlay,home,3
ar,home.faq.a9suffix,"practice questions spanning nursing, NP, and allied health content areas including medical-surgical, pharmacology, maternal-newborn, pediatrics, mental health, critical care, respiratory therapy, paramedicine, and clinical prioritization. New questions are added every week to ensure comprehensive and growing coverage. Each question includes a detailed rationale explaining the clinical reasoning behind the correct answer.",,missing_in_overlay,home,3
ar,home.faq.heading,Common Questions About NurseNest,,missing_in_overlay,home,3
ar,home.faq.q1,"Is NurseNest affiliated with NCLEX, NCSBN, or any licensing body?",,missing_in_overlay,home,3
ar,home.faq.q10,Is the content reviewed by healthcare professionals?,,missing_in_overlay,home,3
ar,home.faq.q11,Does NurseNest offer allied health exam prep?,,missing_in_overlay,home,3
ar,home.faq.q12,Can I prepare for NP certification exams on NurseNest?,,missing_in_overlay,home,3
ar,home.faq.q13,What resources are available for new graduates?,,missing_in_overlay,home,3
ar,home.faq.q14,Does NurseNest support nursing specialty certifications?,,missing_in_overlay,home,3
ar,home.faq.q2,Are the practice questions similar to what appears on licensure exams?,,missing_in_overlay,home,3
ar,home.faq.q3,Can I use NurseNest while still in school?,,missing_in_overlay,home,3
ar,home.faq.q4,How is NurseNest different from a traditional question bank?,,missing_in_overlay,home,3
ar,home.faq.q5,Does NurseNest cover both Canadian and US content?,,missing_in_overlay,home,3
ar,home.faq.q6,What does the free plan include?,,missing_in_overlay,home,3
ar,home.faq.q6b,How do the flashcard deck Learn and Test modes work?,,missing_in_overlay,home,3
ar,home.faq.q7,Can I cancel my subscription at any time?,,missing_in_overlay,home,3
ar,home.faq.q8,Does NurseNest include Next Generation NCLEX-style questions?,,missing_in_overlay,home,3
ar,home.faq.q9,How many practice questions are available on NurseNest?,,missing_in_overlay,home,3
ar,home.faq.subtitle,"Straightforward answers about how NurseNest works for nursing, NP, allied health, and new graduate students.",,missing_in_overlay,home,3
ar,home.faq.viewAll,View All FAQs,,missing_in_overlay,home,3
ar,home.feature.abg,ABG Analysis,,missing_in_overlay,home,3
ar,home.feature.accuracyCheck,Clinically Verified,,missing_in_overlay,home,3
ar,home.feature.autoSave,Auto-Save,,missing_in_overlay,home,3
ar,home.feature.branching,Branching Scenarios,,missing_in_overlay,home,3
ar,home.feature.clinicalPearls,Clinical Pearls,,missing_in_overlay,home,3
ar,home.feature.csvImport,CSV Import,,missing_in_overlay,home,3
ar,home.feature.deepRationales,Deep Rationales,,missing_in_overlay,home,3
ar,home.feature.examFormat,Exam Format,,missing_in_overlay,home,3
ar,home.feature.free2,2 Free,,missing_in_overlay,home,3
ar,home.feature.freeContent,Free Content,,missing_in_overlay,home,3
ar,home.feature.instantFeedback,Instant Feedback,,missing_in_overlay,home,3
ar,home.feature.labClusters,Lab Clusters,,missing_in_overlay,home,3
ar,home.feature.learnMode,Learn Mode,,missing_in_overlay,home,3
ar,home.feature.progressTracking,Progress Tracking,,missing_in_overlay,home,3
ar,home.feature.scoreTrends,Score Trends,,missing_in_overlay,home,3
ar,home.feature.stepwise,Stepwise Solutions,,missing_in_overlay,home,3
ar,home.feature.testMode,Test Mode,,missing_in_overlay,home,3
ar,home.feature.tierLevels,Tiered Levels,,missing_in_overlay,home,3
ar,home.feature.videoLectures,Video Lectures,,missing_in_overlay,home,3
ar,home.featured.badge,Study Resources,,missing_in_overlay,home,3
ar,home.featured.heading,Featured Study Resources,,missing_in_overlay,home,3
ar,home.featured.subtitle,"Curated cram guides, study packs, and clinical references designed to accelerate your exam preparation.",,missing_in_overlay,home,3
ar,home.featured.viewAll,Browse All Resources,,missing_in_overlay,home,3
ar,home.features.subtitle,"Comprehensive tools designed by healthcare professionals, for healthcare professionals.",,missing_in_overlay,home,3
ar,home.features.title,Everything You Need to Succeed,,missing_in_overlay,home,3
ar,home.flashcards.desc,Create and study flashcard decks with Learn and Test modes.,,missing_in_overlay,home,3
ar,home.flashcards.title,Study Decks,,missing_in_overlay,home,3
ar,home.flashcardTrust.benefit1,"Every card is validated against current clinical practice guidelines, pharmacology references, and evidence-based nursing standards before publication",,missing_in_overlay,home,3
ar,home.flashcardTrust.benefit2,"Drug dosages, lab ranges, and clinical parameters are cross-referenced with authoritative sources to ensure accuracy down to the decimal",,missing_in_overlay,home,3
ar,home.flashcardTrust.benefit3,"Content is structured around exam-relevant domains - you study what licensing boards actually test, not random trivia from unverified sources",,missing_in_overlay,home,3
ar,home.flashcardTrust.benefit4,"Built-in accuracy scoring flags cards that need review, so the platform self-corrects and improves continuously based on clinical updates",,missing_in_overlay,home,3
ar,home.flashcardTrust.ctaButton,Explore Verified Flashcards,,missing_in_overlay,home,3
ar,home.flashcardTrust.ctaDesc,"Stop gambling with unverified flashcards. Every NurseNest deck is built on validated clinical content, verified against current practice guidelines and peer-reviewed literature. Study with confidence knowing the information you are committing to memory is accurate, current, and exam-ready.",,missing_in_overlay,home,3
ar,home.flashcardTrust.ctaTitle,Your Exam Prep Deserves Verified Content,,missing_in_overlay,home,3
ar,home.flashcardTrust.heading,Not All Flashcards Are Created Equal,,missing_in_overlay,home,3
ar,home.flashcardTrust.issue1,"User-generated content with no clinical review - anyone can publish a deck, regardless of accuracy or qualifications",,missing_in_overlay,home,3
ar,home.flashcardTrust.issue2,Outdated pharmacology and incorrect dosage ranges that reflect superseded guidelines or student misunderstandings,,missing_in_overlay,home,3
ar,home.flashcardTrust.issue3,No source citations or evidence grading - you have no way to verify if a card is based on current clinical evidence,,missing_in_overlay,home,3
ar,home.flashcardTrust.issue4,"Errors compound silently: students memorize wrong answers, share decks, and misinformation spreads across cohorts unchecked",,missing_in_overlay,home,3
ar,home.flashcardTrust.nurseNest,NurseNest Flashcards,,missing_in_overlay,home,3
ar,home.flashcardTrust.otherPlatforms,Typical Flashcard Platforms,,missing_in_overlay,home,3
ar,home.flashcardTrust.subtitle,Most flashcard platforms let anyone upload content with zero quality control. That means the cards you,,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.benefit1,"Create unlimited personal flashcard decks organized by topic, body system, or exam focus area",,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.benefit2,"All content verified against current clinical practice guidelines, peer-reviewed literature, and evidence-based sources",,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.benefit3,Import cards in bulk via CSV upload to quickly build decks from your lecture notes or study guides,,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.benefit4,Share verified decks with classmates or keep them private - you control visibility for every deck you create,,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.desc,"Build custom flashcard decks from your own study notes and lecture content. All platform content is verified against current clinical practice guidelines and evidence-based literature. When you create your own cards, you can cross-reference them with our verified lesson content to ensure accuracy before studying.",,missing_in_overlay,home,3
ar,home.flashcardTrust.userCreated.heading,Create Your Own Flashcards - Clinically Verified,,missing_in_overlay,home,3
ar,home.flashcardTrust.warningBadge,"Study Smarter, Not Riskier",,missing_in_overlay,home,3
ar,home.free.anatomy,Interactive Anatomy & Physiology,,missing_in_overlay,home,3
ar,home.free.anatomyDesc,"Click-to-label diagrams of cardiovascular, respiratory, neurological, renal, and endocrine systems with immediate feedback.",,missing_in_overlay,home,3
ar,home.free.anatomyMeta,Click-to-label exercises,,missing_in_overlay,home,3
ar,home.free.badge,Free & Interactive,,missing_in_overlay,home,3
ar,home.free.clarity,Clinical Clarity,,missing_in_overlay,home,3
ar,home.free.clarityDesc,"Clear, evidence-based answers to questions that students commonly get wrong on exams.",,missing_in_overlay,home,3
ar,home.free.clarityMeta,Explore topics,,missing_in_overlay,home,3
ar,home.free.explore,Explore Free Modules,,missing_in_overlay,home,3
ar,home.free.preNursing,Pre-Nursing Foundations,,missing_in_overlay,home,3
ar,home.free.preNursingDesc,"Interactive modules on cell biology, physiology principles, medical terminology, pharmacology basics, and pathophysiology logic.",,missing_in_overlay,home,3
ar,home.free.preNursingMeta,5 interactive modules,,missing_in_overlay,home,3
ar,home.free.subtitle,"No account needed. Explore interactive anatomy, concept checks, and foundational modules designed to develop the clinical thinking that exam questions actually test.",,missing_in_overlay,home,3
ar,home.free.title,Start Building Your Clinical Foundation,,missing_in_overlay,home,3
ar,home.guarantee.badge,30-Day Pass Guarantee,,missing_in_overlay,home,3
ar,home.guarantee.desc,Study with confidence. If you,,missing_in_overlay,home,3
ar,home.hero.authorityBadge,"Rationale-first items, pathway-scoped banks",,missing_in_overlay,home,3
ar,home.hero.benefit1,Real-world clinical scenarios that mirror actual nursing exam questions,,missing_in_overlay,home,3
ar,home.hero.benefit2,Active recall and spaced repetition for long-term knowledge retention,,missing_in_overlay,home,3
ar,home.hero.benefit3,NGN-style formats including clinical judgment and prioritization questions,,missing_in_overlay,home,3
ar,home.hero.benefit4,Clinical decision-making practice with detailed rationales for every answer,,missing_in_overlay,home,3
ar,home.hero.benefitsHeading,Why Nurses Choose NurseNest,,missing_in_overlay,home,3
ar,home.hero.builtFor,Built for: RPN • RN • NP • Paramedic • Respiratory Therapy • Pharmacy Technician • Diagnostic Imaging,,missing_in_overlay,home,3
ar,home.hero.builtForAlliedHealth,Allied Health Professionals,,missing_in_overlay,home,3
ar,home.hero.builtForLabel,Built for,,missing_in_overlay,home,3
ar,home.hero.builtForMicrocopy,From foundations to advanced practice — one platform for every nursing career stage,,missing_in_overlay,home,3
ar,home.hero.builtForNursePractitioners,Nurse Practitioners (NP),,missing_in_overlay,home,3
ar,home.hero.builtForNursingStudents,Nursing Students,,missing_in_overlay,home,3
ar,home.hero.builtForPracticalNurses,Practical Nurses (RPN/LPN),,missing_in_overlay,home,3
ar,home.hero.builtForRegisteredNurses,Registered Nurses (RN),,missing_in_overlay,home,3
ar,home.hero.cancelAnytime,Cancel anytime,,missing_in_overlay,home,3
ar,home.hero.cta,Start Studying Free,,missing_in_overlay,home,3
ar,home.hero.cta2,Try Practice Questions,,missing_in_overlay,home,3
ar,home.hero.ctaPrimary,Start Studying Smarter,,missing_in_overlay,home,3
ar,home.hero.ctaSecondary,Explore Practice Questions,,missing_in_overlay,home,3
ar,home.hero.dynamicSubtitle,"Our retention-focused learning system uses active recall and spaced repetition across {{questionCount}} practice questions, {{flashcardInfo}}{{lessonCount}} clinical lessons, and adaptive mock exams — engineered for {{rpnLabel}}, RN, NP, allied health, and certification success in {{regionName}}.",,missing_in_overlay,home,3
ar,home.hero.examPrepFor,{{region}} Exam Prep Available For,,missing_in_overlay,home,3
ar,home.hero.exploreLessons,Explore Practice Questions,,missing_in_overlay,home,3
ar,home.hero.featureActiveRecall,Scheduled question pulls,,missing_in_overlay,home,3
ar,home.hero.featureActiveRecallDesc,Bring missed topics back on a cadence so easy chapters do not crowd out the fragile ones.,,missing_in_overlay,home,3
ar,home.hero.featureBlueprint,Banks scoped to your pathway,,missing_in_overlay,home,3
ar,home.hero.featureBlueprintDesc,"PN, RN, NP, and allied pools stay separated so scope and delegation language match your registration context.",,missing_in_overlay,home,3
ar,home.hero.featureClinicalDecision,Option-by-option reasoning,,missing_in_overlay,home,3
ar,home.hero.featureClinicalDecisionDesc,See why the keyed answer is safest and why each alternative breaks down clinically.,,missing_in_overlay,home,3
ar,home.hero.featureNGN,Board-shaped case stems,,missing_in_overlay,home,3
ar,home.hero.featureNGNDesc,"Prioritization, bowtie, and multi-step stems framed the way current exams present risk.",,missing_in_overlay,home,3
ar,home.hero.firstAttempt,First-attempt students,,missing_in_overlay,home,3
ar,home.hero.flashcardsInfo,"{{count}} flashcards, ",,missing_in_overlay,home,3
ar,home.hero.guarantee,30-Day Satisfaction Guarantee,,missing_in_overlay,home,3
ar,home.hero.lvnLpn,LVN / LPN,,missing_in_overlay,home,3
ar,home.hero.mainTitle,Exam prep that rehearses judgement—not memorized buzzwords,,missing_in_overlay,home,3
ar,home.hero.moreCount,+{{count}} more,,missing_in_overlay,home,3
ar,home.hero.nclexRn,NCLEX-RN,,missing_in_overlay,home,3
ar,home.hero.newSubheadline,"Work NCLEX/REx-PN/NP-style stems with rationales that explain why each distractor fails, pair weak categories with lessons, and move into timed sets when you are ready to rehearse authorization-to-test pacing.",,missing_in_overlay,home,3
ar,home.hero.noCreditCard,No credit card required,,missing_in_overlay,home,3
ar,home.hero.noCreditCardCentered,No credit card required,,missing_in_overlay,home,3
ar,home.hero.npExams,NP Exams,,missing_in_overlay,home,3
ar,home.hero.passRate,94% Pass Rate,,missing_in_overlay,home,3
ar,home.hero.quickSelect,Choose your exam:,,missing_in_overlay,home,3
ar,home.hero.reassurance,No subscription required to start  |  Instant access  |  Cancel anytime,,missing_in_overlay,home,3
ar,home.hero.rexPn,REx-PN,,missing_in_overlay,home,3
ar,home.hero.seeIncluded,See what,,missing_in_overlay,home,3
ar,home.hero.startPracticingFree,Start Studying Smarter,,missing_in_overlay,home,3
ar,home.hero.studentCount,"5,000+ students",,missing_in_overlay,home,3
ar,home.hero.studentsStudying,"5,000+ students studying this week",,missing_in_overlay,home,3
ar,home.hero.subtitle,"From RPN/LVN foundations to RN licensure, NP certification, allied health credentials, specialty certifications, and new-grad career support — NurseNest delivers structured lessons, practice questions, and exam simulations for every healthcare path.",,missing_in_overlay,home,3
ar,home.hero.title,NurseNest: Your Complete Healthcare Exam Prep Platform,,missing_in_overlay,home,3
ar,home.hero.trustFlashcards,Flashcards tied to lessons and rationales,,missing_in_overlay,home,3
ar,home.hero.trustFlashcardsLabel,Flashcards,,missing_in_overlay,home,3
ar,home.hero.trustLearnersLabel,Learners,,missing_in_overlay,home,3
ar,home.hero.trustLessons,Structured lessons across exam pathways,,missing_in_overlay,home,3
ar,home.hero.trustLessonsLabel,Lessons,,missing_in_overlay,home,3
ar,home.hero.trustMicroBadge,Built for authorization-to-test pacing,,missing_in_overlay,home,3
ar,home.hero.trustPassRate,Steady reps beat cram sessions,,missing_in_overlay,home,3
ar,home.hero.trustQuestions,"Practice questions across RN, PN, NP, and allied pathways",,missing_in_overlay,home,3
ar,home.hero.trustQuestionsLabel,Practice questions,,missing_in_overlay,home,3
ar,home.hero.trustStudents,Learners building study reps on NurseNest,,missing_in_overlay,home,3
ar,home.hero.urgencyMicrocopy,Thousands of stems across nursing and allied tracks—filter to the exam you are sitting next.,,missing_in_overlay,home,3
ar,home.heroFeatures.areaClinicalReasoning,Clinical Reasoning,,missing_in_overlay,home,3
ar,home.heroFeatures.areaCriticalCare,Critical Care,,missing_in_overlay,home,3
ar,home.heroFeatures.areaLabInterpretation,Lab Interpretation,,missing_in_overlay,home,3
ar,home.heroFeatures.areaPediatric,Pediatric Nursing,,missing_in_overlay,home,3
ar,home.heroFeatures.areaPharmacology,Pharmacology,,missing_in_overlay,home,3
ar,home.heroFeatures.areaPracticeQuestions,Practice Questions,,missing_in_overlay,home,3
ar,home.heroFeatures.areaPrioritization,Prioritization,,missing_in_overlay,home,3
ar,home.heroFeatures.bloodTransfusion,Blood Transfusion,,missing_in_overlay,home,3
ar,home.heroFeatures.clinicalScenarios,Clinical Scenarios,,missing_in_overlay,home,3
ar,home.heroFeatures.examPrep,Exam Prep,,missing_in_overlay,home,3
ar,home.heroFeatures.explore,Explore,,missing_in_overlay,home,3
ar,home.heroFeatures.labValues,Lab Values,,missing_in_overlay,home,3
ar,home.heroFeatures.learningAreasHeading,Explore Key Learning Areas,,missing_in_overlay,home,3
ar,home.heroFeatures.learningAreasSubtitle,Deep-dive into the clinical topics that matter most for your nursing exams and career.,,missing_in_overlay,home,3
ar,home.heroFeatures.multilingual,Multilingual Learning,,missing_in_overlay,home,3
ar,home.heroFeatures.multilingualCallout,Study in 15+ languages -- all content is available in your preferred language for a truly global learning experience.,,missing_in_overlay,home,3
ar,home.heroFeatures.newGrad,New Grad Support,,missing_in_overlay,home,3
ar,home.heroFeatures.pathophysiology,Pathophysiology,,missing_in_overlay,home,3
ar,home.heroFeatures.trustClinicalReasoning,Clinical Reasoning,,missing_in_overlay,home,3
ar,home.heroFeatures.trustEvidence,Evidence-Based,,missing_in_overlay,home,3
ar,home.heroFeatures.trustExamAligned,Blueprint Aligned,,missing_in_overlay,home,3
ar,home.heroFeatures.trustRetention,Spaced Repetition,,missing_in_overlay,home,3
ar,home.howItWorks.badge,3 Simple Steps,,missing_in_overlay,home,3
ar,home.howItWorks.heading,How NurseNest Works,,missing_in_overlay,home,3
ar,home.howItWorks.step1.desc,"Study deep pathophysiology lessons, clinical pearls, and pharmacology organized by body system and exam tier.",,missing_in_overlay,home,3
ar,home.howItWorks.step1.title,Learn,,missing_in_overlay,home,3
ar,home.howItWorks.step2.desc,"Test yourself with exam-style questions, clinical simulations, and flashcard decks with instant rationales.",,missing_in_overlay,home,3
ar,home.howItWorks.step2.title,Practice,,missing_in_overlay,home,3
ar,home.howItWorks.step3.desc,"Track your readiness with performance analytics, target weak areas, and walk into exam day confident.",,missing_in_overlay,home,3
ar,home.howItWorks.step3.title,Pass,,missing_in_overlay,home,3
ar,home.howItWorks.subtitle,A structured path from knowledge gaps to exam confidence.,,missing_in_overlay,home,3
ar,home.lessons.allPathwaysCta,Browse all pathways,,missing_in_overlay,home,3
ar,home.lessons.desc,"Structured learning paths for RPN, RN, and NP with clinical depth.",,missing_in_overlay,home,3
ar,home.lessons.lessonHubCta,Open lesson hub →,,missing_in_overlay,home,3
ar,home.lessons.subtitle,"Pick a pathway, drill by topic, then jump into matching practice items so review and application stay on the same rail.",,missing_in_overlay,home,3
ar,home.lessons.title,Start from the lesson hub for your exam,,missing_in_overlay,home,3
ar,home.mostTested.badge,High Yield,,missing_in_overlay,home,3
ar,home.mostTested.ecg,ECG & Cardiac Emergencies,,missing_in_overlay,home,3
ar,home.mostTested.ecgDesc,"Lethal rhythms, STEMI vs NSTEMI, troponin, shock states",,missing_in_overlay,home,3
ar,home.mostTested.electrolytes,Electrolytes & Acid-Base,,missing_in_overlay,home,3
ar,home.mostTested.electrolytesDesc,"Na, K, Ca, Mg, ABG interpretation, anion gap, DKA vs HHS",,missing_in_overlay,home,3
ar,home.mostTested.heading,Most Tested Exam Topics,,missing_in_overlay,home,3
ar,home.mostTested.neuro,Neuro Emergencies,,missing_in_overlay,home,3
ar,home.mostTested.neuroDesc,"Stroke, increased ICP, seizures, spinal cord injury",,missing_in_overlay,home,3
ar,home.mostTested.ob,OB Emergencies,,missing_in_overlay,home,3
ar,home.mostTested.obDesc,"Preeclampsia, placental abruption, PPH, eclampsia",,missing_in_overlay,home,3
ar,home.mostTested.pharm,Pharmacology Safety,,missing_in_overlay,home,3
ar,home.mostTested.pharmDesc,"High-alert meds, drug interactions, toxicity, antidotes",,missing_in_overlay,home,3
ar,home.mostTested.sepsis,Sepsis & Shock,,missing_in_overlay,home,3
ar,home.mostTested.sepsisDesc,"Hour-1 bundle, qSOFA, vasopressors, fluid resuscitation",,missing_in_overlay,home,3
ar,home.mostTested.subtitle,These topics appear on virtually every nursing licensure exam. Master them first.,,missing_in_overlay,home,3
ar,home.new.badge,Just Launched,,missing_in_overlay,home,3
ar,home.new.blog.desc,"Scholarly nursing articles with APA 7 citations, written by nursing professionals. Weekly content on clinical reasoning and exam strategy.",,missing_in_overlay,home,3
ar,home.new.blog.title,Clinical Education Blog,,missing_in_overlay,home,3
ar,home.new.decks.desc,"Create your own decks, study with spaced-retry Learn mode or timed Test mode, share with classmates, and import cards via CSV.",,missing_in_overlay,home,3
ar,home.new.decks.title,Flashcard Deck System,,missing_in_overlay,home,3
ar,home.new.label,New,,missing_in_overlay,home,3
ar,home.new.languages.desc,"Study in English, French, Filipino, Hindi, Spanish, Chinese, Arabic, Korean, Portuguese, Punjabi, and more. Full interface translation with RTL support.",,missing_in_overlay,home,3
ar,home.new.languages.title,15-Language Support,,missing_in_overlay,home,3
ar,home.nurses.badge,Beyond the Exam,,missing_in_overlay,home,3
ar,home.nurses.bodySystems,Body Systems,,missing_in_overlay,home,3
ar,home.nurses.deterioration,Clinical Deterioration Recognition,,missing_in_overlay,home,3
ar,home.nurses.deteriorationDesc,"Early warning signs, NEWS/MEWS scoring concepts, SBAR escalation frameworks, and the assessment sequences that prevent adverse events.",,missing_in_overlay,home,3
ar,home.nurses.floor,Floor-Specialty Readiness,,missing_in_overlay,home,3
ar,home.nurses.floorDesc,"Med-surg, ICU, ER, pediatrics, maternal-newborn, and mental health. Understand the assessment patterns and red flags specific to your unit.",,missing_in_overlay,home,3
ar,home.nurses.grad,New Graduate Transition,,missing_in_overlay,home,3
ar,home.nurses.gradDesc,"Practical clinical reasoning for your first weeks on the floor. Shift organization, time management, and knowing when to escalate.",,missing_in_overlay,home,3
ar,home.nurses.heading,From Student to Practicing Nurse,,missing_in_overlay,home,3
ar,home.nurses.medSafety,Medication Safety in Practice,,missing_in_overlay,home,3
ar,home.nurses.medSafetyDesc,"High-alert drug protocols, IV medication safety, common look-alike/sound-alike errors, and dose verification workflows used in hospitals.",,missing_in_overlay,home,3
ar,home.nurses.studyModes,Study Modes,,missing_in_overlay,home,3
ar,home.nurses.subtitle,"Passing the exam is the first milestone. NurseNest also prepares you for the clinical realities that textbooks skip: floor-specific protocols, shift prioritization, recognizing patient deterioration in real time, and building confidence as a new hire.",,missing_in_overlay,home,3
ar,home.platform.badge,Everything You Need in One Platform,,missing_in_overlay,home,3
ar,home.qbank.desc,"Filter by tier, body system, or topic. Every question includes detailed rationales explaining why the correct answer is right and why each distractor is wrong. New questions added weekly.",,missing_in_overlay,home,3
ar,home.qbank.title,Practice Questions,,missing_in_overlay,home,3
ar,home.region.ca,Canada,,missing_in_overlay,home,3
ar,home.region.caDesc,"Showing REx-PN, NCLEX-RN, NP Exam content with Canadian measurements (°C, kg, cm) and RPN terminology.",,missing_in_overlay,home,3
ar,home.region.us,United States,,missing_in_overlay,home,3
ar,home.region.usDesc,"Showing NCLEX-PN, NCLEX-RN, AANP/ANCC exam content with US measurements (°F, lbs, in) and LPN/LVN terminology.",,missing_in_overlay,home,3
ar,home.secondary.analytics,Performance Analytics,,missing_in_overlay,home,3
ar,home.secondary.analyticsDesc,"Track scores by body system, spot weak areas, see trends",,missing_in_overlay,home,3
ar,home.secondary.blog,Clinical Education Blog,,missing_in_overlay,home,3
ar,home.secondary.blogDesc,APA7-cited scholarly articles with new posts published weekly,,missing_in_overlay,home,3
ar,home.secondary.dashboard,Learning Dashboard,,missing_in_overlay,home,3
ar,home.secondary.dashboardDesc,"Drag-and-drop widgets, study streaks, progress tracking",,missing_in_overlay,home,3
ar,home.secondary.qotd,Question of the Day,,missing_in_overlay,home,3
ar,home.secondary.qotdDesc,Daily clinical reasoning question with detailed rationale,,missing_in_overlay,home,3
ar,home.simulators.desc,Practice clinical judgment with interactive patient scenarios.,,missing_in_overlay,home,3
ar,home.simulators.title,Clinical Simulators,,missing_in_overlay,home,3
ar,home.socialProof.badge,Trusted by Nursing Students,,missing_in_overlay,home,3
ar,home.socialProof.heading,Built for Results,,missing_in_overlay,home,3
ar,home.socialProof.lessons,Clinical Lessons,,missing_in_overlay,home,3
ar,home.socialProof.passRate,Exam-Aligned Content,,missing_in_overlay,home,3
ar,home.socialProof.passRateValue,100%,,missing_in_overlay,home,3
ar,home.socialProof.questions,Practice Questions,,missing_in_overlay,home,3
ar,home.socialProof.students,Students Studying,,missing_in_overlay,home,3
ar,home.socialProof.updatedDesc,New questions and lessons added every week,,missing_in_overlay,home,3
ar,home.startFree,Start Free - No Credit Card Required,,missing_in_overlay,home,3
ar,home.stats.lessons,Clinical Lessons,,missing_in_overlay,home,3
ar,home.stats.modes,Study Modes,,missing_in_overlay,home,3
ar,home.stats.questions,Practice Questions,,missing_in_overlay,home,3
ar,home.stats.simulators,Clinical Simulators,,missing_in_overlay,home,3
ar,home.stats.studyPacks,Study Packs,,missing_in_overlay,home,3
ar,home.study.browseAll,Browse All Lessons,,missing_in_overlay,home,3
ar,home.study.cases,Clinical Case Simulations,,missing_in_overlay,home,3
ar,home.study.casesDesc,"Work through branching patient scenarios for conditions like sepsis, myocardial infarction, diabetic ketoacidosis, and stroke. Each simulation follows a consequence-based decision pathway, allowing you to practice the clinical judgment process in a risk-free environment before exam day.",,missing_in_overlay,home,3
ar,home.study.critical,Critical Care & Emergency Response,,missing_in_overlay,home,3
ar,home.study.criticalDesc,"Develop rapid assessment skills for shock recognition, respiratory failure patterns, neurological deterioration, sepsis identification, and metabolic emergencies like DKA and HHS. Lessons are structured around the clinical judgment process used in acute care settings and tested on licensing examinations.",,missing_in_overlay,home,3
ar,home.study.heading,What You Can Study on NurseNest,,missing_in_overlay,home,3
ar,home.study.lab,Lab Values & Critical Diagnostics,,missing_in_overlay,home,3
ar,home.study.labDesc,"Go beyond memorizing normal ranges. Learn to interpret abnormal lab clusters, analyze arterial blood gases, recognize electrolyte emergencies, and connect diagnostic findings to immediate nursing actions. Each lesson builds the cluster-based reasoning that exam questions demand.",,missing_in_overlay,home,3
ar,home.study.maternal,"Maternal, Newborn & Pediatric Nursing",,missing_in_overlay,home,3
ar,home.study.maternalDesc,"Comprehensive coverage of pregnancy complications, labor and delivery assessment, postpartum care, neonatal danger signs, and pediatric conditions across developmental stages. Lessons emphasize the critical thinking required to differentiate normal from abnormal findings in obstetric and pediatric clinical scenarios.",,missing_in_overlay,home,3
ar,home.study.medsurg,Medical-Surgical Nursing,,missing_in_overlay,home,3
ar,home.study.medsurgDesc,"Master cardiovascular, respiratory, neurological, gastrointestinal, renal, and endocrine pathophysiology through lessons designed to align with exam content domains. Each module connects disease mechanisms to the clinical prioritization and acute deterioration patterns that licensing examinations assess most heavily.",,missing_in_overlay,home,3
ar,home.study.mental,Mental Health Nursing,,missing_in_overlay,home,3
ar,home.study.mentalDesc,"Explore psychiatric conditions, therapeutic communication techniques, crisis intervention protocols, and psychopharmacology through a clinical reasoning lens. Content addresses the cognitive traps that examinations use in psychiatric scenarios, helping you recognize safety-based nursing responses under pressure.",,missing_in_overlay,home,3
ar,home.study.patho,Pathophysiology & Clinical Reasoning,,missing_in_overlay,home,3
ar,home.study.pathoDesc,"Understand disease processes at the cellular and molecular level, explained in clinical context. When you know why a condition produces specific signs and symptoms, you can reason through unfamiliar exam questions instead of relying on memorization alone.",,missing_in_overlay,home,3
ar,home.study.pharm,Pharmacology & Medication Safety,,missing_in_overlay,home,3
ar,home.study.pharmDesc,"Study drug classes organized by mechanism of action, with emphasis on side effect profiles, contraindications, and high-alert medications. Content is designed to mirror the cognitive patterns tested on nursing licensure examinations, including dosage calculation errors and medication safety scenarios that appear frequently.",,missing_in_overlay,home,3
ar,home.study.priority,Clinical Prioritization & Delegation,,missing_in_overlay,home,3
ar,home.study.priorityDesc,"Practice who-do-you-see-first scenarios, delegation decision-making, and the safety-based frameworks that underpin every prioritization question on nursing examinations. Learn to distinguish acute findings from expected findings and apply assignment logic confidently under timed conditions.",,missing_in_overlay,home,3
ar,home.study.subtext,"Structured from foundational concepts to advanced clinical judgment. Whether you are in your first semester or preparing for your licensing exam, the content meets you where you are.",,missing_in_overlay,home,3
