locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,home.faq.a7,Yes. All subscriptions can be cancelled at any time through your profile page. You retain access to premium features until the end of your current billing period. There are no cancellation fees or long-term commitments.,Sí. Todas las suscripciones se pueden cancelar en cualquier momento a través de su página de perfil. Conservará el acceso a las funciones premium hasta el final de su período de facturación actual. No hay gastos de cancelación ni compromisos a largo plazo.,present_and_translated,home,3
es,home.faq.a8,"Yes. NurseNest includes question formats designed to mirror the cognitive patterns tested on Next Generation nursing licensure examinations, including case studies with multiple response points, drag-and-drop prioritization, highlight-the-evidence items, and clinical judgment scenarios that require you to recognize cues, analyze information, and evaluate outcomes. These formats are integrated throughout the question bank and clinical simulations.","Sí. NurseNest incluye formatos de preguntas diseñados para reflejar los patrones cognitivos evaluados en los exámenes de licencia de enfermería de próxima generación, incluidos estudios de casos con múltiples puntos de respuesta, priorización de arrastrar y soltar, resaltar elementos de evidencia y escenarios de juicio clínico que requieren que usted reconozca señales, analice información y evalúe resultados. Estos formatos están integrados en todo el banco de preguntas y simulaciones clínicas.",present_and_translated,home,3
es,home.faq.a9prefix,NurseNest offers over,Ofertas de NurseNest terminadas,present_and_translated,home,3
es,home.faq.a9suffix,"practice questions spanning nursing, NP, and allied health content areas including medical-surgical, pharmacology, maternal-newborn, pediatrics, mental health, critical care, respiratory therapy, paramedicine, and clinical prioritization. New questions are added every week to ensure comprehensive and growing coverage. Each question includes a detailed rationale explaining the clinical reasoning behind the correct answer.","preguntas de práctica que abarcan enfermería, NP y áreas de contenido de salud afines, incluidas médico-quirúrgica, farmacología, materno-recién nacido, pediatría, salud mental, cuidados intensivos, terapia respiratoria, paramedicina y priorización clínica. Cada semana se agregan nuevas preguntas para garantizar una cobertura completa y creciente. Cada pregunta incluye una justificación detallada que explica el razonamiento clínico detrás de la respuesta correcta.",present_and_translated,home,3
es,home.faq.heading,Common Questions About NurseNest,Preguntas comunes sobre NurseNest,present_and_translated,home,3
es,home.faq.q1,"Is NurseNest affiliated with NCLEX, NCSBN, or any licensing body?","¿NurseNest está afiliada a NCLEX, NCSBN o algún organismo de licencias?",present_and_translated,home,3
es,home.faq.q10,Is the content reviewed by healthcare professionals?,¿El contenido es revisado por profesionales sanitarios?,present_and_translated,home,3
es,home.faq.q11,Does NurseNest offer allied health exam prep?,¿NurdeNest ofrece preparación para exámenes de salud afines?,present_and_translated,home,3
es,home.faq.q12,Can I prepare for NP certification exams on NurseNest?,¿Puedo prepararme para los exámenes de certificación NP en NurseNest?,present_and_translated,home,3
es,home.faq.q13,What resources are available for new graduates?,¿Qué recursos están disponibles para los nuevos graduados?,present_and_translated,home,3
es,home.faq.q14,Does NurseNest support nursing specialty certifications?,¿NurnerNest admite certificaciones de especialidades de enfermería?,present_and_translated,home,3
es,home.faq.q2,Are the practice questions similar to what appears on licensure exams?,¿Las preguntas de práctica son similares a las que aparecen en los exámenes de licenciatura?,present_and_translated,home,3
es,home.faq.q3,Can I use NurseNest while still in school?,¿Puedo usar NurseNest mientras estoy en la escuela?,present_and_translated,home,3
es,home.faq.q4,How is NurseNest different from a traditional question bank?,¿En qué se diferencia NurseNest de un banco de preguntas tradicional?,present_and_translated,home,3
es,home.faq.q5,Does NurseNest cover both Canadian and US content?,¿NurreNest cubre contenido canadiense y estadounidense?,present_and_translated,home,3
es,home.faq.q6,What does the free plan include?,¿Qué incluye el plan gratuito?,present_and_translated,home,3
es,home.faq.q6b,How do the flashcard deck Learn and Test modes work?,¿Cómo funcionan los modos de aprendizaje y prueba del mazo de tarjetas didácticas?,present_and_translated,home,3
es,home.faq.q7,Can I cancel my subscription at any time?,¿Puedo cancelar mi suscripción en cualquier momento?,present_and_translated,home,3
es,home.faq.q8,Does NurseNest include Next Generation NCLEX-style questions?,¿NurseNest incluye preguntas estilo NCLEX de próxima generación?,present_and_translated,home,3
es,home.faq.q9,How many practice questions are available on NurseNest?,¿Cuántas preguntas de práctica hay disponibles en NurseNest?,present_and_translated,home,3
es,home.faq.subtitle,"Straightforward answers about how NurseNest works for nursing, NP, allied health, and new graduate students.","Respuestas sencillas sobre cómo funciona NurseNest para enfermería, NP, salud afines y nuevos estudiantes de posgrado.",present_and_translated,home,3
es,home.faq.viewAll,View All FAQs,Ver todas las preguntas frecuentes,present_and_translated,home,3
es,home.feature.abg,ABG Analysis,Análisis ABG,present_and_translated,home,3
es,home.feature.accuracyCheck,Clinically Verified,Clínicamente verificada,present_and_translated,home,3
es,home.feature.autoSave,Auto-Save,Guardar automáticamente,present_and_translated,home,3
es,home.feature.branching,Branching Scenarios,Escenarios de ramificación,present_and_translated,home,3
es,home.feature.clinicalPearls,Clinical Pearls,Perlas clínicas,present_and_translated,home,3
es,home.feature.csvImport,CSV Import,Importación CSV,present_and_translated,home,3
es,home.feature.deepRationales,Deep Rationales,Fundamentos profundos,present_and_translated,home,3
es,home.feature.examFormat,Exam Format,Formato de examen,present_and_translated,home,3
es,home.feature.free2,2 Free,2 gratis,present_and_translated,home,3
es,home.feature.freeContent,Free Content,Contenido gratuito,present_and_translated,home,3
es,home.feature.instantFeedback,Instant Feedback,Comentarios instantáneos,present_and_translated,home,3
es,home.feature.labClusters,Lab Clusters,Grupos de laboratorios,present_and_translated,home,3
es,home.feature.learnMode,Learn Mode,Modo de aprendizaje,present_and_translated,home,3
es,home.feature.progressTracking,Progress Tracking,Seguimiento del progreso,present_and_translated,home,3
es,home.feature.scoreTrends,Score Trends,Tendencias de puntuación,present_and_translated,home,3
es,home.feature.stepwise,Stepwise Solutions,Soluciones paso a paso,present_and_translated,home,3
es,home.feature.testMode,Test Mode,Modo de prueba,present_and_translated,home,3
es,home.feature.tierLevels,Tiered Levels,Niveles escalonados,present_and_translated,home,3
es,home.feature.videoLectures,Video Lectures,Videoconferencias,present_and_translated,home,3
es,home.featured.badge,Study Resources,Recursos de estudio,present_and_translated,home,3
es,home.featured.heading,Featured Study Resources,Recursos de estudio destacados,present_and_translated,home,3
es,home.featured.subtitle,"Curated cram guides, study packs, and clinical references designed to accelerate your exam preparation.","Guías completas seleccionadas, paquetes de estudio y referencias clínicas diseñadas para acelerar su preparación para el examen.",present_and_translated,home,3
es,home.featured.viewAll,Browse All Resources,Explorar todos los recursos,present_and_translated,home,3
es,home.features.subtitle,"Comprehensive tools designed by healthcare professionals, for healthcare professionals.","Herramientas integrales diseñadas por profesionales sanitarios, para profesionales sanitarios.",present_and_translated,home,3
es,home.features.title,Everything You Need to Succeed,Todo lo que necesitas para tener éxito,present_and_translated,home,3
es,home.flashcards.desc,Create and study flashcard decks with Learn and Test modes.,Cree y estudie mazos de tarjetas con los modos Aprender y Prueba.,present_and_translated,home,3
es,home.flashcards.title,Study Decks,Cubiertas de estudio,present_and_translated,home,3
es,home.flashcardTrust.benefit1,"Every card is validated against current clinical practice guidelines, pharmacology references, and evidence-based nursing standards before publication","Cada tarjeta se valida según las pautas de práctica clínica actuales, referencias de farmacología y estándares de enfermería basados ​​en evidencia antes de su publicación.",present_and_translated,home,3
es,home.flashcardTrust.benefit2,"Drug dosages, lab ranges, and clinical parameters are cross-referenced with authoritative sources to ensure accuracy down to the decimal","Las dosis de medicamentos, los rangos de laboratorio y los parámetros clínicos se comparan con fuentes autorizadas para garantizar una precisión hasta el decimal.",present_and_translated,home,3
es,home.flashcardTrust.benefit3,"Content is structured around exam-relevant domains - you study what licensing boards actually test, not random trivia from unverified sources","El contenido está estructurado en torno a dominios relevantes para el examen: usted estudia lo que realmente prueban las juntas de licencias, no trivialidades aleatorias de fuentes no verificadas.",present_and_translated,home,3
es,home.flashcardTrust.benefit4,"Built-in accuracy scoring flags cards that need review, so the platform self-corrects and improves continuously based on clinical updates","La puntuación de precisión integrada marca las tarjetas que necesitan revisión, por lo que la plataforma se autocorrige y mejora continuamente en función de las actualizaciones clínicas.",present_and_translated,home,3
es,home.flashcardTrust.ctaButton,Explore Verified Flashcards,Explorar tarjetas didácticas verificadas,present_and_translated,home,3
es,home.flashcardTrust.ctaDesc,"Stop gambling with unverified flashcards. Every NurseNest deck is built on validated clinical content, verified against current practice guidelines and peer-reviewed literature. Study with confidence knowing the information you are committing to memory is accurate, current, and exam-ready.","Deja de apostar con tarjetas didácticas no verificadas. Cada plataforma de NurseNest se basa en contenido clínico validado, verificado según las pautas de práctica actuales y la literatura revisada por pares. Estudie con confianza sabiendo que la información que está memorizando es precisa, actual y está lista para el examen.",present_and_translated,home,3
es,home.flashcardTrust.ctaTitle,Your Exam Prep Deserves Verified Content,Su preparación para el examen merece contenido verificado,present_and_translated,home,3
es,home.flashcardTrust.heading,Not All Flashcards Are Created Equal,No todas las tarjetas didácticas son iguales,present_and_translated,home,3
es,home.flashcardTrust.issue1,"User-generated content with no clinical review - anyone can publish a deck, regardless of accuracy or qualifications","Contenido generado por el usuario sin revisión clínica: cualquiera puede publicar un mazo, independientemente de su precisión o calificaciones.",present_and_translated,home,3
es,home.flashcardTrust.issue2,Outdated pharmacology and incorrect dosage ranges that reflect superseded guidelines or student misunderstandings,Farmacología obsoleta y rangos de dosificación incorrectos que reflejan pautas reemplazadas o malentendidos de los estudiantes,present_and_translated,home,3
es,home.flashcardTrust.issue3,No source citations or evidence grading - you have no way to verify if a card is based on current clinical evidence,Sin citas de fuentes ni clasificación de evidencia: no tiene forma de verificar si una tarjeta se basa en evidencia clínica actual,present_and_translated,home,3
es,home.flashcardTrust.issue4,"Errors compound silently: students memorize wrong answers, share decks, and misinformation spreads across cohorts unchecked","Los errores se agravan silenciosamente: los estudiantes memorizan respuestas incorrectas, comparten presentaciones y la información errónea se difunde entre cohortes sin control",present_and_translated,home,3
es,home.flashcardTrust.nurseNest,NurseNest Flashcards,Tarjetas didácticas de NurseNest,present_and_translated,home,3
es,home.flashcardTrust.otherPlatforms,Typical Flashcard Platforms,Plataformas típicas de tarjetas didácticas,present_and_translated,home,3
es,home.flashcardTrust.subtitle,Most flashcard platforms let anyone upload content with zero quality control. That means the cards you,La mayoría de las plataformas de tarjetas didácticas permiten que cualquiera cargue contenido sin control de calidad. Eso significa que las cartas que,present_and_translated,home,3
es,home.flashcardTrust.userCreated.benefit1,"Create unlimited personal flashcard decks organized by topic, body system, or exam focus area","Cree un número ilimitado de tarjetas didácticas personales organizadas por tema, sistema corporal o área de enfoque del examen.",present_and_translated,home,3
es,home.flashcardTrust.userCreated.benefit2,"All content verified against current clinical practice guidelines, peer-reviewed literature, and evidence-based sources","Todo el contenido verificado según las pautas de práctica clínica actuales, la literatura revisada por pares y las fuentes basadas en evidencia.",present_and_translated,home,3
es,home.flashcardTrust.userCreated.benefit3,Import cards in bulk via CSV upload to quickly build decks from your lecture notes or study guides,Importe tarjetas de forma masiva mediante la carga de CSV para crear rápidamente mazos a partir de sus notas de clase o guías de estudio.,present_and_translated,home,3
es,home.flashcardTrust.userCreated.benefit4,Share verified decks with classmates or keep them private - you control visibility for every deck you create,Comparta mazos verificados con compañeros de clase o manténgalos privados: usted controla la visibilidad de cada mazo que cree,present_and_translated,home,3
es,home.flashcardTrust.userCreated.desc,"Build custom flashcard decks from your own study notes and lecture content. All platform content is verified against current clinical practice guidelines and evidence-based literature. When you create your own cards, you can cross-reference them with our verified lesson content to ensure accuracy before studying.","Cree conjuntos de tarjetas didácticas personalizadas a partir de sus propias notas de estudio y contenido de conferencias. Todo el contenido de la plataforma se verifica con las pautas de práctica clínica actuales y la literatura basada en evidencia. Cuando crea sus propias tarjetas, puede compararlas con el contenido de nuestras lecciones verificadas para garantizar la precisión antes de estudiar.",present_and_translated,home,3
es,home.flashcardTrust.userCreated.heading,Create Your Own Flashcards - Clinically Verified,Cree sus propias tarjetas didácticas: clínicamente verificadas,present_and_translated,home,3
es,home.flashcardTrust.warningBadge,"Study Smarter, Not Riskier","Estudie de forma más inteligente, no más arriesgada",present_and_translated,home,3
es,home.free.anatomy,Interactive Anatomy & Physiology,Anatomía y fisiología interactivas,present_and_translated,home,3
es,home.free.anatomyDesc,"Click-to-label diagrams of cardiovascular, respiratory, neurological, renal, and endocrine systems with immediate feedback.","Haga clic para etiquetar diagramas de los sistemas cardiovascular, respiratorio, neurológico, renal y endocrino con retroalimentación inmediata.",present_and_translated,home,3
es,home.free.anatomyMeta,Click-to-label exercises,Ejercicios de hacer clic para etiquetar,present_and_translated,home,3
es,home.free.badge,Free & Interactive,Libre e interactiva,present_and_translated,home,3
es,home.free.clarity,Clinical Clarity,Claridad clínica,present_and_translated,home,3
es,home.free.clarityDesc,"Clear, evidence-based answers to questions that students commonly get wrong on exams.",Respuestas claras y basadas en evidencia a preguntas que los estudiantes comúnmente se equivocan en los exámenes.,present_and_translated,home,3
es,home.free.clarityMeta,Explore topics,Explorar temas,present_and_translated,home,3
es,home.free.explore,Explore Free Modules,Explorar módulos gratuitos,present_and_translated,home,3
es,home.free.preNursing,Pre-Nursing Foundations,Fundamentos previos a la enfermería,present_and_translated,home,3
es,home.free.preNursingDesc,"Interactive modules on cell biology, physiology principles, medical terminology, pharmacology basics, and pathophysiology logic.","Módulos interactivos sobre biología celular, principios de fisiología, terminología médica, conceptos básicos de farmacología y lógica de fisiopatología.",present_and_translated,home,3
es,home.free.preNursingMeta,5 interactive modules,5 módulos interactivos,present_and_translated,home,3
es,home.free.subtitle,"No account needed. Explore interactive anatomy, concept checks, and foundational modules designed to develop the clinical thinking that exam questions actually test.","No se necesita cuenta. Explore anatomía interactiva, verificaciones de conceptos y módulos fundamentales diseñados para desarrollar el pensamiento clínico que las preguntas del examen realmente prueban.",present_and_translated,home,3
es,home.free.title,Start Building Your Clinical Foundation,Comience a construir su base clínica,present_and_translated,home,3
es,home.guarantee.badge,30-Day Pass Guarantee,Garantía de pase de 30 días,present_and_translated,home,3
es,home.guarantee.desc,Study with confidence. If you,Estudia con confianza. Si usted,present_and_translated,home,3
es,home.hero.authorityBadge,"Rationale-first items, pathway-scoped banks","Elementos que priorizan la justificación, bancos con alcance de ruta",present_and_translated,home,3
es,home.hero.benefit1,Real-world clinical scenarios that mirror actual nursing exam questions,Escenarios clínicos del mundo real que reflejan preguntas reales de exámenes de enfermería,present_and_translated,home,3
es,home.hero.benefit2,Active recall and spaced repetition for long-term knowledge retention,Recuerdo activo y repetición espaciada para la retención de conocimientos a largo plazo.,present_and_translated,home,3
es,home.hero.benefit3,NGN-style formats including clinical judgment and prioritization questions,Formatos estilo NGN que incluyen juicio clínico y preguntas de priorización.,present_and_translated,home,3
es,home.hero.benefit4,Clinical decision-making practice with detailed rationales for every answer,Práctica de toma de decisiones clínicas con fundamentos detallados para cada respuesta.,present_and_translated,home,3
es,home.hero.benefitsHeading,Why Nurses Choose NurseNest,Por qué las enfermeras eligen NurseNest,present_and_translated,home,3
es,home.hero.builtFor,Built for: RPN • RN • NP • Paramedic • Respiratory Therapy • Pharmacy Technician • Diagnostic Imaging,Diseñado para: RPN • RN • NP • Paramédico • Terapia respiratoria • Técnico de farmacia • Diagnóstico por imágenes,present_and_translated,home,3
es,home.hero.builtForAlliedHealth,Allied Health Professionals,Profesionales de la salud aliados,present_and_translated,home,3
es,home.hero.builtForLabel,Built for,Construido para,present_and_translated,home,3
es,home.hero.builtForMicrocopy,From foundations to advanced practice — one platform for every nursing career stage,Desde los fundamentos hasta la práctica avanzada: una plataforma para cada etapa de la carrera de enfermería,present_and_translated,home,3
es,home.hero.builtForNursePractitioners,Nurse Practitioners (NP),Enfermeros practicantes (NP),present_and_translated,home,3
es,home.hero.builtForNursingStudents,Nursing Students,Estudiantes de enfermería,present_and_translated,home,3
es,home.hero.builtForPracticalNurses,Practical Nurses (RPN/LPN),Enfermeras Prácticas (RPN/LPN),present_and_translated,home,3
es,home.hero.builtForRegisteredNurses,Registered Nurses (RN),Enfermeras registradas (RN),present_and_translated,home,3
es,home.hero.cancelAnytime,Cancel anytime,Cancelar en cualquier momento,present_and_translated,home,3
es,home.hero.cta,Start Studying Free,Empieza a estudiar gratis,present_and_translated,home,3
es,home.hero.cta2,Try Practice Questions,Pruebe las preguntas de práctica,present_and_translated,home,3
es,home.hero.ctaPrimary,Start Studying Smarter,Empiece a estudiar de forma más inteligente,present_and_translated,home,3
es,home.hero.ctaSecondary,Explore Practice Questions,Explorar preguntas de práctica,present_and_translated,home,3
es,home.hero.dynamicSubtitle,"Our retention-focused learning system uses active recall and spaced repetition across {{questionCount}} practice questions, {{flashcardInfo}}{{lessonCount}} clinical lessons, and adaptive mock exams — engineered for {{rpnLabel}}, RN, NP, allied health, and certification success in {{regionName}}.","Nuestro sistema de aprendizaje centrado en la retención utiliza la recuperación activa y la repetición espaciada en {{questionCount}} preguntas de práctica, {{flashcardInfo}}{{lessonCount}} lecciones clínicas y exámenes simulados adaptativos, diseñados para el éxito de la certificación {{rpnLabel}}, RN, NP, salud aliada y certificación en {{regionName}}.",present_and_translated,home,3
es,home.hero.examPrepFor,{{region}} Exam Prep Available For,{{region}} Preparación para exámenes disponible para,present_and_translated,home,3
es,home.hero.exploreLessons,Explore Practice Questions,Explorar preguntas de práctica,present_and_translated,home,3
es,home.hero.featureActiveRecall,Scheduled question pulls,Tiradas de preguntas programadas,present_and_translated,home,3
es,home.hero.featureActiveRecallDesc,Bring missed topics back on a cadence so easy chapters do not crowd out the fragile ones.,Vuelva a poner los temas perdidos en una cadencia para que los capítulos fáciles no desplacen a los frágiles.,present_and_translated,home,3
es,home.hero.featureBlueprint,Banks scoped to your pathway,Los bancos se adaptan a su camino,present_and_translated,home,3
es,home.hero.featureBlueprintDesc,"PN, RN, NP, and allied pools stay separated so scope and delegation language match your registration context.","Los grupos PN, RN, NP y aliados permanecen separados para que el alcance y el lenguaje de delegación coincidan con su contexto de registro.",present_and_translated,home,3
es,home.hero.featureClinicalDecision,Option-by-option reasoning,Razonamiento opción por opción,present_and_translated,home,3
es,home.hero.featureClinicalDecisionDesc,See why the keyed answer is safest and why each alternative breaks down clinically.,Vea por qué la respuesta clave es la más segura y por qué cada alternativa no funciona clínicamente.,present_and_translated,home,3
es,home.hero.featureNGN,Board-shaped case stems,Vástagos de caja en forma de tablero,present_and_translated,home,3
es,home.hero.featureNGNDesc,"Prioritization, bowtie, and multi-step stems framed the way current exams present risk.","La priorización, la pajarita y los principios de varios pasos enmarcaron la forma en que los exámenes actuales presentan el riesgo.",present_and_translated,home,3
es,home.hero.firstAttempt,First-attempt students,Alumnas de primer intento,present_and_translated,home,3
es,home.hero.flashcardsInfo,"{{count}} flashcards, ","{{count}} tarjetas didácticas,",present_and_translated,home,3
es,home.hero.guarantee,30-Day Satisfaction Guarantee,Garantía de satisfacción de 30 días,present_and_translated,home,3
es,home.hero.lvnLpn,LVN / LPN,LVN/LPN,present_and_translated,home,3
es,home.hero.mainTitle,Exam prep that rehearses judgement—not memorized buzzwords,"Preparación para exámenes que ensaya el juicio, no palabras de moda memorizadas",present_and_translated,home,3
es,home.hero.moreCount,+{{count}} more,+{{count}} más,present_and_translated,home,3
es,home.hero.nclexRn,NCLEX-RN,NCLEX-RN,identical_to_english,home,3
es,home.hero.newSubheadline,"Work NCLEX/REx-PN/NP-style stems with rationales that explain why each distractor fails, pair weak categories with lessons, and move into timed sets when you are ready to rehearse authorization-to-test pacing.","Trabaje las bases de estilo NCLEX/REx-PN/NP con fundamentos que expliquen por qué falla cada distractor, combine categorías débiles con lecciones y pase a series cronometradas cuando esté listo para ensayar el ritmo de autorización para probar.",present_and_translated,home,3
es,home.hero.noCreditCard,No credit card required,No se requiere tarjeta de crédito,present_and_translated,home,3
es,home.hero.noCreditCardCentered,No credit card required,No se requiere tarjeta de crédito,present_and_translated,home,3
es,home.hero.npExams,NP Exams,Exámenes NP,present_and_translated,home,3
es,home.hero.passRate,94% Pass Rate,Tasa de aprobación del 94%,present_and_translated,home,3
es,home.hero.quickSelect,Choose your exam:,Elige tu examen:,present_and_translated,home,3
es,home.hero.reassurance,No subscription required to start  |  Instant access  |  Cancel anytime,No se requiere suscripción para comenzar | Acceso instantáneo | Cancelar en cualquier momento,present_and_translated,home,3
es,home.hero.rexPn,REx-PN,REx-PN,identical_to_english,home,3
es,home.hero.seeIncluded,See what,ver que,present_and_translated,home,3
es,home.hero.startPracticingFree,Start Studying Smarter,Empiece a estudiar de forma más inteligente,present_and_translated,home,3
es,home.hero.studentCount,"5,000+ students",Más de 5000 estudiantes,present_and_translated,home,3
es,home.hero.studentsStudying,"5,000+ students studying this week",Más de 5000 estudiantes estudiando esta semana,present_and_translated,home,3
es,home.hero.subtitle,"From RPN/LVN foundations to RN licensure, NP certification, allied health credentials, specialty certifications, and new-grad career support — NurseNest delivers structured lessons, practice questions, and exam simulations for every healthcare path.","Desde fundamentos de RPN/LVN hasta licencias de enfermero registrado, certificación de NP, credenciales de salud aliadas, certificaciones de especialidad y apoyo profesional para recién graduados, NurseNest ofrece lecciones estructuradas, preguntas de práctica y simulaciones de exámenes para cada trayectoria de atención médica.",present_and_translated,home,3
es,home.hero.title,NurseNest: Your Complete Healthcare Exam Prep Platform,NurseNest: su plataforma completa de preparación para exámenes de atención médica,present_and_translated,home,3
es,home.hero.trustFlashcards,Flashcards tied to lessons and rationales,Tarjetas didácticas vinculadas a lecciones y fundamentos,present_and_translated,home,3
es,home.hero.trustFlashcardsLabel,Flashcards,Tarjetas didácticas,present_and_translated,home,3
es,home.hero.trustLearnersLabel,Learners,Estudiantes,present_and_translated,home,3
es,home.hero.trustLessons,Structured lessons across exam pathways,Lecciones estructuradas en todas las vías de examen,present_and_translated,home,3
es,home.hero.trustLessonsLabel,Lessons,Lecciones,present_and_translated,home,3
es,home.hero.trustMicroBadge,Built for authorization-to-test pacing,Diseñado para estimulación con autorización para realizar pruebas,present_and_translated,home,3
es,home.hero.trustPassRate,Steady reps beat cram sessions,Las repeticiones constantes superan a las sesiones intensivas,present_and_translated,home,3
es,home.hero.trustQuestions,"Practice questions across RN, PN, NP, and allied pathways","Practique preguntas en RN, PN, NP y vías afines",present_and_translated,home,3
es,home.hero.trustQuestionsLabel,Practice questions,Preguntas de practica,present_and_translated,home,3
es,home.hero.trustStudents,Learners building study reps on NurseNest,Estudiantes creando representantes de estudio en NurseNest,present_and_translated,home,3
es,home.hero.urgencyMicrocopy,Thousands of stems across nursing and allied tracks—filter to the exam you are sitting next.,Miles de temas de enfermería y afines: filtre según el examen al que se presentará a continuación.,present_and_translated,home,3
es,home.heroFeatures.areaClinicalReasoning,Clinical Reasoning,Razonamiento clínico,present_and_translated,home,3
es,home.heroFeatures.areaCriticalCare,Critical Care,Cuidados críticos,present_and_translated,home,3
es,home.heroFeatures.areaLabInterpretation,Lab Interpretation,Interpretación de laboratorio,present_and_translated,home,3
es,home.heroFeatures.areaPediatric,Pediatric Nursing,Enfermería pediátrica,present_and_translated,home,3
es,home.heroFeatures.areaPharmacology,Pharmacology,Farmacología,present_and_translated,home,3
es,home.heroFeatures.areaPracticeQuestions,Practice Questions,Preguntas de práctica,present_and_translated,home,3
es,home.heroFeatures.areaPrioritization,Prioritization,Priorización,present_and_translated,home,3
es,home.heroFeatures.bloodTransfusion,Blood Transfusion,Transfusión de sangre,present_and_translated,home,3
es,home.heroFeatures.clinicalScenarios,Clinical Scenarios,Escenarios clínicos,present_and_translated,home,3
es,home.heroFeatures.examPrep,Exam Prep,Preparación para el examen,present_and_translated,home,3
es,home.heroFeatures.explore,Explore,Explorar,present_and_translated,home,3
es,home.heroFeatures.labValues,Lab Values,Valores de laboratorio,present_and_translated,home,3
es,home.heroFeatures.learningAreasHeading,Explore Key Learning Areas,Explora áreas clave de aprendizaje,present_and_translated,home,3
es,home.heroFeatures.learningAreasSubtitle,Deep-dive into the clinical topics that matter most for your nursing exams and career.,Profundice en los temas clínicos que más importan para sus exámenes y su carrera de enfermería.,present_and_translated,home,3
es,home.heroFeatures.multilingual,Multilingual Learning,Aprendizaje multilingüe,present_and_translated,home,3
es,home.heroFeatures.multilingualCallout,Study in 15+ languages -- all content is available in your preferred language for a truly global learning experience.,Estudie en más de 15 idiomas: todo el contenido está disponible en su idioma preferido para una experiencia de aprendizaje verdaderamente global.,present_and_translated,home,3
es,home.heroFeatures.newGrad,New Grad Support,Apoyo para nuevos graduados,present_and_translated,home,3
es,home.heroFeatures.pathophysiology,Pathophysiology,Fisiopatología,present_and_translated,home,3
es,home.heroFeatures.trustClinicalReasoning,Clinical Reasoning,Razonamiento clínico,present_and_translated,home,3
es,home.heroFeatures.trustEvidence,Evidence-Based,Basado en evidencia,present_and_translated,home,3
es,home.heroFeatures.trustExamAligned,Blueprint Aligned,Plano alineado,present_and_translated,home,3
es,home.heroFeatures.trustRetention,Spaced Repetition,Repetición espaciada,present_and_translated,home,3
es,home.howItWorks.badge,3 Simple Steps,3 sencillos pasos,present_and_translated,home,3
es,home.howItWorks.heading,How NurseNest Works,Cómo funciona NurseNest,present_and_translated,home,3
es,home.howItWorks.step1.desc,"Study deep pathophysiology lessons, clinical pearls, and pharmacology organized by body system and exam tier.","Estudie lecciones profundas de fisiopatología, perlas clínicas y farmacología organizadas por sistema corporal y nivel de examen.",present_and_translated,home,3
es,home.howItWorks.step1.title,Learn,Aprender,present_and_translated,home,3
es,home.howItWorks.step2.desc,"Test yourself with exam-style questions, clinical simulations, and flashcard decks with instant rationales.","Ponte a prueba con preguntas estilo examen, simulaciones clínicas y conjuntos de tarjetas didácticas con fundamentos instantáneos.",present_and_translated,home,3
es,home.howItWorks.step2.title,Practice,Práctica,present_and_translated,home,3
es,home.howItWorks.step3.desc,"Track your readiness with performance analytics, target weak areas, and walk into exam day confident.","Realice un seguimiento de su preparación con análisis de rendimiento, apunte a las áreas débiles y llegue al día del examen con confianza.",present_and_translated,home,3
es,home.howItWorks.step3.title,Pass,Aprobar,present_and_translated,home,3
es,home.howItWorks.subtitle,A structured path from knowledge gaps to exam confidence.,Un camino estructurado desde las lagunas de conocimiento hasta la confianza en los exámenes.,present_and_translated,home,3
es,home.lessons.allPathwaysCta,Browse all pathways,Explorar todos los caminos,present_and_translated,home,3
es,home.lessons.desc,"Structured learning paths for RPN, RN, and NP with clinical depth.","Rutas de aprendizaje estructuradas para RPN, RN y NP con profundidad clínica.",present_and_translated,home,3
es,home.lessons.lessonHubCta,Open lesson hub →,Abrir centro de lecciones →,present_and_translated,home,3
es,home.lessons.subtitle,"Pick a pathway, drill by topic, then jump into matching practice items so review and application stay on the same rail.","Elija un camino, profundice por tema y luego salte a elementos de práctica coincidentes para que la revisión y la aplicación permanezcan en el mismo carril.",present_and_translated,home,3
es,home.lessons.title,Start from the lesson hub for your exam,Comience desde el centro de lecciones para su examen,present_and_translated,home,3
es,home.mostTested.badge,High Yield,Alto rendimiento,present_and_translated,home,3
es,home.mostTested.ecg,ECG & Cardiac Emergencies,ECG y emergencias cardíacas,present_and_translated,home,3
es,home.mostTested.ecgDesc,"Lethal rhythms, STEMI vs NSTEMI, troponin, shock states","Ritmos letales, STEMI vs NSTEMI, troponina, estados de shock",present_and_translated,home,3
es,home.mostTested.electrolytes,Electrolytes & Acid-Base,Electrolitos y ácido-base,present_and_translated,home,3
es,home.mostTested.electrolytesDesc,"Na, K, Ca, Mg, ABG interpretation, anion gap, DKA vs HHS","Interpretación de Na, K, Ca, Mg, ABG, brecha aniónica, CAD vs HHS",present_and_translated,home,3
es,home.mostTested.heading,Most Tested Exam Topics,Temas de examen más evaluados,present_and_translated,home,3
es,home.mostTested.neuro,Neuro Emergencies,Neuro Emergencias,present_and_translated,home,3
es,home.mostTested.neuroDesc,"Stroke, increased ICP, seizures, spinal cord injury","Accidente cerebrovascular, aumento de la PIC, convulsiones, lesión de la médula espinal",present_and_translated,home,3
es,home.mostTested.ob,OB Emergencies,Emergencias de obstetricia,present_and_translated,home,3
