url,family,score,reason
https://nursenest.ca/blog/ar-intl-nephrotic-edema-monitoring-intl-topic-074,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-nephrotic-edema-monitoring-intl-topic-130,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-neuro-deficit-abc-intl-topic-004,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-neuro-deficit-abc-intl-topic-032,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-neuro-deficit-abc-intl-topic-060,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-neuro-deficit-abc-intl-topic-088,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pregnancy-preeclampsia-warnings-intl-topic-021,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pregnancy-preeclampsia-warnings-intl-topic-049,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pregnancy-preeclampsia-warnings-intl-topic-105,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pressure-injury-icu-intl-topic-010,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pressure-injury-icu-intl-topic-066,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pressure-injury-icu-intl-topic-094,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-pressure-injury-icu-intl-topic-122,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-resp-failure-oxygen-intl-topic-006,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-resp-failure-oxygen-intl-topic-034,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-resp-failure-oxygen-intl-topic-062,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-resp-failure-oxygen-intl-topic-090,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-sepsis-early-care-intl-topic-029,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-sepsis-early-care-intl-topic-057,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-sepsis-early-care-intl-topic-085,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-sepsis-early-care-intl-topic-113,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-severe-pain-multimodal-intl-topic-011,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-severe-pain-multimodal-intl-topic-039,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ar-intl-severe-pain-multimodal-intl-topic-067,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/assistive-technology-adl-basics-ot,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/copd-symptoms-treatment-nursing-care,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/ecg-p1-08-ar,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/mci-triage-ems-resource-requests-and-staging-ems,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/pt-intl-cap-severity-nursing-intl-topic-014,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/pt-intl-severe-pain-multimodal-intl-topic-039,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/rt-copd-type-ii-respiratory-failure-oxygen-infection-prevention,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/rt-inhaled-no-principles-safety-education-documentation-quality,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/tag/Pathophysiology,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/tag/pressure%20ulcer,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/tl-intl-hydroelectrolyte-na-ca-mg-intl-topic-110,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog/uk-acp-pleural-effusion-assessment-positioning-and-physiotherapy-liaison-for-breathlessness,blog,55,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/adaptive-nclex-testing,public,35,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/best-nclex-prep-course,public,35,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/community-health-worker-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/dental-assistant-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/dental-hygiene-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/dietetic-technician-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/emt-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/imaging-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/imaging/blog/common-imaging-mistakes,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/imaging/blog/how-to-pass-arrt-exam,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/lab-assistant-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/medical-assistant-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mental-health-addictions-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/blood-bank-antibody-identification,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/blood-banking-abo-rh-typing,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/coagulation-cascade-mixing-studies,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/csmls-vs-ascp-certification-comparison,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/hematology-cbc-interpretation-guide,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/histotechnology-special-stains-guide,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/immunology-serology-hiv-hepatitis-testing,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/microbiology-gram-stain-technique,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/mlt-study-strategies-exam-day-tips,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/molecular-diagnostics-pcr-primer,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/quality-control-westgard-rules-explained,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/specimen-collection-order-of-draw,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/mlt/blog/urinalysis-body-fluids-review,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/occupational-therapy-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/ota-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/paramedic-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/paramedic/blog/common-ems-mistakes-1,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/paramedic/blog/how-to-pass-paramedic-exam-1,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/pharmacy-tech-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/physiotherapy-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/psw-hca-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/psychotherapy-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/pta-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/radiography-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/abgs,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/airway-management,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/airway-management-scenarios,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/ards-review,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/mechanical-ventilation,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/pulmonary-function-testing,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/respiratory-therapy/ventilator-modes,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/rrt-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/social-work-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied-health/sonography-exam-prep,pathway,30,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/blog,blog,25,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/about,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/acceptable-use,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/acls-rhythms,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/12-lead-stemi,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/acls-rhythms,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/critical-care-ecg,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/ecg-case-simulations,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/electrolyte-ecg-changes,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/medication-induced-ecg-changes,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/pediatric-ecg,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/rhythm-practice,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/advanced-ecg-nursing/telemetry-monitoring,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
https://nursenest.ca/allied/allied-health,public,10,currently_200_sampled_indexable_not_for_submission_until_gsc_go
